meankl,EpRewMean,explained_variance_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed,optimgain,entloss,EpisodesSoFar,EpThisIter,entropy,EpLenMean
0.010065572,48889.308514925,-0.0001456737518310547,379904,0.023808599,3267.803334712982,0.023808599,0.0,379,1,0.008143783,1001.0
0.010310974,48724.87763575,0.2546362280845642,380928,0.027863448,3276.1812121868134,0.027863448,0.0,380,1,0.0135958195,1001.0
0.009655437,49167.367091125,-0.07106244564056396,381952,0.019495692,3284.778703689575,0.019495692,0.0,381,1,0.026177645,1001.0
0.011602867,49427.065730874994,0.2363407015800476,382976,0.023371648,3293.357620716095,0.023371648,0.0,382,1,0.0094617605,1001.0
0.010422854,49694.40699325,-0.13847553730010986,384000,0.020430118,3301.9079060554504,0.020430118,0.0,383,1,0.015432835,1001.0
0.010190707,49899.8604187,0.19629937410354614,385024,0.02448665,3310.339088201523,0.02448665,0.0,384,1,0.028039932,1001.0
0.010249544,49859.075023375,9.417533874511719e-06,386048,0.023323053,3318.691741466522,0.023323053,0.0,385,1,-0.011320233,1001.0
0.0102913985,50007.118330525,-0.0004394054412841797,387072,0.021847328,3326.902978181839,0.021847328,0.0,386,1,-0.01532042,1001.0
0.01014353,50127.6481967,0.0002416372299194336,388096,0.017443636,3335.0587120056152,0.017443636,0.0,387,1,-0.024259645,1001.0
0.010535184,50208.12107625,0.0022855401039123535,389120,0.018731665,3343.2931632995605,0.018731665,0.0,388,1,-0.03323025,1001.0
0.009774101,50289.495802575,-0.001874089241027832,390144,0.01798652,3351.4247438907623,0.01798652,0.0,389,1,-0.01921916,1001.0
0.010978351,50573.730111675,-0.14812326431274414,391168,0.0280024,3360.2869267463684,0.0280024,0.0,390,1,-0.035628796,1001.0
0.009919044,50473.4779765,0.19869345426559448,392192,0.027720807,3368.8434257507324,0.027720807,0.0,391,1,-0.049556732,1001.0
0.009754559,50769.7570902,0.0008680224418640137,393216,0.01603118,3377.0297338962555,0.01603118,0.0,392,1,-0.056217704,1001.0
0.010409571,50954.7546994,0.0017047524452209473,394240,0.019837411,3385.0331399440765,0.019837411,0.0,393,1,-0.075518705,1001.0
0.010367854,51206.9595739,4.1425228118896484e-05,395264,0.016991824,3393.398571252823,0.016991824,0.0,394,1,-0.05747904,1001.0
0.010239462,51530.792143750004,0.0009189248085021973,396288,0.020886708,3401.6986362934113,0.020886708,0.0,395,1,-0.061475247,1001.0
0.010500066,51791.4205724,0.0013856291770935059,397312,0.019374236,3410.161740064621,0.019374236,0.0,396,1,-0.040522147,1001.0
0.010758432,52079.0729888,-0.42632079124450684,398336,0.036037274,3418.9918689727783,0.036037274,0.0,397,1,-0.04754023,1001.0
0.010033707,52004.643663225,0.0001755356788635254,399360,0.02106274,3427.6410417556763,0.02106274,0.0,398,1,-0.03630977,1001.0
0.010171048,51923.255105375,0.1829267144203186,400384,0.03639927,3435.8752994537354,0.03639927,0.0,399,1,-0.04190463,1001.0
0.009762678,51878.080704225,-0.10891509056091309,401408,0.029207198,3445.1441555023193,0.029207198,0.0,401,2,-0.033291873,1001.0
0.011234332,51502.857597225004,-0.007406115531921387,402432,0.024980213,3454.1952996253967,0.024980213,0.0,402,1,-0.033474445,1001.0
0.010705011,51087.282284175,-0.004077553749084473,403456,0.0282657,3463.082393169403,0.0282657,0.0,403,1,-0.028569765,1001.0
0.011022361,50696.950653175,0.004346311092376709,404480,0.021193206,3471.3600327968597,0.021193206,0.0,404,1,-0.025891066,1001.0
0.010913605,50390.939379975,0.13507091999053955,405504,0.030960372,3480.3249037265778,0.030960372,0.0,405,1,-0.022508062,1001.0
0.0095783025,50492.0824942,-0.017308950424194336,406528,0.020861669,3488.681692838669,0.020861669,0.0,406,1,-0.025289461,1001.0
0.009024,50542.94959185,0.0017496943473815918,407552,0.020089272,3496.8709812164307,0.020089272,0.0,407,1,0.010769606,1001.0
