fps,approxkl,serial_timesteps,total_timesteps,policy_entropy,explained_variance,value_loss,time_elapsed,policy_loss,n_updates,clipfrac,ep_reward_mean,ep_len_mean
233,0.008378194,3264,13056,9.6693125,0.08120399713516235,0.017703893,68.97415018081665,-0.011686422,102,0.115234375,2123.1136386666667,500.0
259,0.0070915557,3296,13184,9.664035,0.05389678478240967,0.032157674,69.5222954750061,-0.00856697,103,0.099609375,2123.1136386666667,500.0
275,0.016237896,3328,13312,9.664059,0.03164029121398926,0.04123783,70.0156090259552,-0.01623939,104,0.2265625,2123.1136386666667,500.0
265,0.018808438,3360,13440,9.661802,-0.1520557403564453,0.012274928,70.48117709159851,-0.025789145,105,0.23828125,2123.1136386666667,500.0
260,0.0064569693,3392,13568,9.655696,0.11174994707107544,0.017436398,70.9644865989685,-0.012041752,106,0.095703125,2123.1136386666667,500.0
272,0.008059295,3424,13696,9.658709,0.07755839824676514,0.064332105,71.4579451084137,-0.009649812,107,0.12109375,2123.1136386666667,500.0
255,0.011279561,3456,13824,9.660406,0.020518362522125244,0.008177282,71.9279637336731,-0.012307183,108,0.16601562,2123.1136386666667,500.0
267,0.009747475,3488,13952,9.6561165,0.3438341021537781,0.01365162,72.42953562736511,-0.015269783,109,0.14648438,2123.1136386666667,500.0
32,0.006937879,3520,14080,9.648798,-0.10658884048461914,0.89736515,72.90907382965088,-0.012442719,110,0.119140625,2632.417684357143,500.0
271,0.008052555,3552,14208,9.650321,0.011235475540161133,0.022029882,76.87643671035767,-0.00925242,111,0.11328125,2632.417684357143,500.0
268,0.015269218,3584,14336,9.652389,-0.2530478239059448,0.0050207186,77.34801888465881,-0.01912355,112,0.22460938,2632.417684357143,500.0
270,0.010233792,3616,14464,9.661781,0.07354265451431274,0.007148777,77.82643556594849,-0.011102447,113,0.14257812,2632.417684357143,500.0
241,0.0135176005,3648,14592,9.656992,-0.13166701793670654,0.006657865,78.29952359199524,-0.020098533,114,0.20507812,2632.417684357143,500.0
283,0.012316155,3680,14720,9.643087,0.008558332920074463,0.020597253,78.82948541641235,-0.016613336,115,0.1953125,2632.417684357143,500.0
282,0.008177224,3712,14848,9.631953,0.1073257327079773,0.024174977,79.28166460990906,-0.014420517,116,0.109375,2632.417684357143,500.0
268,0.013727808,3744,14976,9.631983,-0.00016999244689941406,0.0051958244,79.73558712005615,-0.015122284,117,0.17578125,2632.417684357143,500.0
278,0.0101219835,3776,15104,9.628601,-0.07419514656066895,0.0063569685,80.2131359577179,-0.014970831,118,0.14453125,2632.417684357143,500.0
255,0.017319458,3808,15232,9.614972,0.1440722942352295,0.0098531535,80.67262506484985,-0.02106277,119,0.23046875,2632.417684357143,500.0
247,0.008165812,3840,15360,9.612791,-0.08203959465026855,0.011744195,81.1745092868805,-0.013132893,120,0.099609375,2632.417684357143,500.0
261,0.012899979,3872,15488,9.618753,-0.021967649459838867,0.056100495,81.69228625297546,-0.024254454,121,0.16796875,2632.417684357143,500.0
266,0.004506347,3904,15616,9.628277,0.057559967041015625,0.010679627,82.18244862556458,-0.003926746,122,0.056640625,2632.417684357143,500.0
255,0.019203233,3936,15744,9.63346,0.057919323444366455,0.027519107,82.66368556022644,-0.023211945,123,0.21484375,2632.417684357143,500.0
246,0.010948725,3968,15872,9.641486,0.09307318925857544,0.049153578,83.16490530967712,-0.009038908,124,0.13671875,2632.417684357143,500.0
33,0.0047079143,4000,16000,9.647234,0.01783013343811035,1.1016331,83.68477964401245,-0.006704667,125,0.060546875,3037.556780625,500.0
271,0.011583913,4032,16128,9.659168,-0.16888487339019775,0.03439473,87.45896577835083,-0.028735146,126,0.17773438,3037.556780625,500.0
262,0.011287181,4064,16256,9.668436,-0.2558267116546631,0.009597543,87.93038725852966,-0.020939711,127,0.140625,3037.556780625,500.0
267,0.015499912,4096,16384,9.673063,0.031647682189941406,0.03091454,88.41869401931763,-0.0151994005,128,0.18945312,3037.556780625,500.0
268,0.008163929,4128,16512,9.675496,-0.17187881469726562,0.0031051638,88.89690828323364,-0.011645698,129,0.12109375,3037.556780625,500.0
280,0.014879625,4160,16640,9.680031,-0.17282533645629883,0.0021487582,89.37460136413574,-0.017645426,130,0.23046875,3037.556780625,500.0
235,0.013742877,4192,16768,9.682141,-0.27048659324645996,0.00836476,89.8311665058136,-0.013827439,131,0.22851562,3037.556780625,500.0
261,0.028717421,4224,16896,9.6836815,-0.05944716930389404,0.0028179884,90.37567734718323,-0.028734893,132,0.328125,3037.556780625,500.0
265,0.009544746,4256,17024,9.688338,-0.19736075401306152,0.0019897053,90.86612915992737,-0.019798912,133,0.12890625,3037.556780625,500.0
254,0.013940249,4288,17152,9.690975,0.017001032829284668,0.012151411,91.3486475944519,-0.021025075,134,0.1796875,3037.556780625,500.0
250,0.012020944,4320,17280,9.692306,0.025943398475646973,0.008535639,91.85178399085999,-0.0112715075,135,0.20117188,3037.556780625,500.0
263,0.009184023,4352,17408,9.689326,0.11681020259857178,0.008024465,92.36402440071106,-0.0146545805,136,0.13085938,3037.556780625,500.0
243,0.006822225,4384,17536,9.67917,0.12655895948410034,0.0063919625,92.85213685035706,-0.008441048,137,0.091796875,3037.556780625,500.0
258,0.013861332,4416,17664,9.665945,0.27383339405059814,0.00822481,93.37849545478821,-0.019920018,138,0.16796875,3037.556780625,500.0
260,0.0097518815,4448,17792,9.664706,-0.05791020393371582,0.007293653,93.87411546707153,-0.018446714,139,0.15625,3037.556780625,500.0
249,0.007821717,4480,17920,9.674596,-0.006123900413513184,0.004341892,94.36750292778015,-0.0139066065,140,0.111328125,3037.556780625,500.0
30,0.006029138,4512,18048,9.689247,-0.06579029560089111,0.75248194,94.88182878494263,-0.015981106,141,0.06640625,3310.208052888889,500.0
269,0.0066910326,4544,18176,9.700118,-1.1099932193756104,0.0032777148,99.02146244049072,-0.013450427,142,0.1171875,3310.208052888889,500.0
272,0.0069697965,4576,18304,9.7062845,-0.38729679584503174,0.0060303267,99.49706363677979,-0.013836197,143,0.109375,3310.208052888889,500.0
261,0.008105428,4608,18432,9.711307,0.09280514717102051,0.012811209,99.96706557273865,-0.015441001,144,0.123046875,3310.208052888889,500.0
278,0.012947617,4640,18560,9.715695,-0.01803290843963623,0.010970291,100.45728754997253,-0.02186795,145,0.18359375,3310.208052888889,500.0
279,0.014017949,4672,18688,9.719196,-0.2795753479003906,0.012075845,100.91766858100891,-0.022845436,146,0.19726562,3310.208052888889,500.0
271,0.012071082,4704,18816,9.718144,-0.005564332008361816,0.006738129,101.37547898292542,-0.022949269,147,0.16210938,3310.208052888889,500.0
275,0.010549542,4736,18944,9.724823,-0.011567950248718262,0.01953634,101.84781646728516,-0.014849318,148,0.14257812,3310.208052888889,500.0
266,0.0064379266,4768,19072,9.738396,-0.013059496879577637,0.03341246,102.31304597854614,-0.009649788,149,0.087890625,3310.208052888889,500.0
268,0.011785815,4800,19200,9.744564,0.02308523654937744,0.0035909102,102.7934889793396,-0.01014044,150,0.18164062,3310.208052888889,500.0
259,0.008699682,4832,19328,9.755035,0.014063358306884766,0.035003144,103.27034497261047,-0.013393823,151,0.123046875,3310.208052888889,500.0
267,0.011196128,4864,19456,9.761434,-0.02142012119293213,0.0050300444,103.76360893249512,-0.014316312,152,0.17382812,3310.208052888889,500.0
260,0.014177404,4896,19584,9.773078,-0.05721139907836914,0.009073369,104.24292802810669,-0.015498491,153,0.19726562,3310.208052888889,500.0
263,0.005371366,4928,19712,9.778782,-0.03093862533569336,0.007236983,104.73397397994995,-0.012541931,154,0.08203125,3310.208052888889,500.0
271,0.015285091,4960,19840,9.781391,0.010650932788848877,0.009533189,105.22107481956482,-0.026627697,155,0.20703125,3310.208052888889,500.0
270,0.014010924,4992,19968,9.7756,0.013215065002441406,0.018969476,105.69382739067078,-0.022212952,156,0.20117188,3310.208052888889,500.0
33,0.00334058,5024,20096,9.762555,-0.017755627632141113,0.59345865,106.16694641113281,-0.0026348836,157,0.02734375,3650.486085575,500.0
276,0.013755742,5056,20224,9.761532,0.0027993321418762207,0.01479561,110.02566027641296,-0.020528106,158,0.1796875,3650.486085575,500.0
276,0.0028457867,5088,20352,9.762778,0.02693331241607666,0.015912065,110.48923873901367,-0.0057212235,159,0.0234375,3650.486085575,500.0
275,0.016023822,5120,20480,9.759527,0.04976862668991089,0.007453947,110.9523057937622,-0.025572363,160,0.21679688,3650.486085575,500.0
258,0.006899831,5152,20608,9.765551,-0.026187777519226074,0.016775098,111.41789197921753,-0.015387818,161,0.0859375,3650.486085575,500.0
279,0.018508919,5184,20736,9.778275,-0.02168452739715576,0.006197649,111.91264533996582,-0.013659282,162,0.25585938,3650.486085575,500.0
290,0.010147079,5216,20864,9.786588,0.00911092758178711,0.012232775,112.37201023101807,-0.01733838,163,0.14648438,3650.486085575,500.0
269,0.019378345,5248,20992,9.786788,0.006376087665557861,0.01794198,112.81326699256897,-0.01935414,164,0.265625,3650.486085575,500.0
275,0.011587176,5280,21120,9.786852,0.06493127346038818,0.011985819,113.28950142860413,-0.022095276,165,0.1796875,3650.486085575,500.0
255,0.0066691767,5312,21248,9.784951,0.10929036140441895,0.014583963,113.75549364089966,-0.00877138,166,0.080078125,3650.486085575,500.0
263,0.0146447,5344,21376,9.779611,-0.055324435234069824,0.0029936589,114.25717878341675,-0.018252421,167,0.18554688,3650.486085575,500.0
264,0.015619137,5376,21504,9.77759,0.02373582124710083,0.006909829,114.74288177490234,-0.025541436,168,0.19726562,3650.486085575,500.0
249,0.018006353,5408,21632,9.769499,0.0002452731132507324,0.020014927,115.22665858268738,-0.021870881,169,0.21484375,3650.486085575,500.0
248,0.012530795,5440,21760,9.765927,0.09331929683685303,0.00649739,115.740558385849,-0.020544432,170,0.17578125,3650.486085575,500.0
246,0.006727259,5472,21888,9.764214,-5.340576171875e-05,0.050961345,116.25577640533447,-0.011909829,171,0.10546875,3650.486085575,500.0
33,0.0050149234,5504,22016,9.761398,-0.029583215713500977,0.9479899,116.77516722679138,-0.012443421,172,0.072265625,4012.4867997954543,500.0
281,0.016108088,5536,22144,9.75721,-0.4302659034729004,0.012104906,120.60168361663818,-0.019101566,173,0.17773438,4012.4867997954543,500.0
283,0.008287409,5568,22272,9.751846,-0.20941412448883057,0.003269882,121.05637073516846,-0.014175711,174,0.125,4012.4867997954543,500.0
277,0.007885262,5600,22400,9.740485,0.0026835203170776367,0.02141336,121.5083429813385,-0.0063010515,175,0.095703125,4012.4867997954543,500.0
273,0.013960141,5632,22528,9.728653,-0.024854302406311035,0.01718873,121.9699923992157,-0.015664864,176,0.23242188,4012.4867997954543,500.0
265,0.00940839,5664,22656,9.723217,0.039571285247802734,0.013978379,122.43818759918213,-0.013175564,177,0.140625,4012.4867997954543,500.0
239,0.008493291,5696,22784,9.721881,-0.01360177993774414,0.006210204,122.9209246635437,-0.010991896,178,0.125,4012.4867997954543,500.0
257,0.0069453637,5728,22912,9.722396,0.0004540681838989258,0.0152141135,123.45694136619568,-0.007944271,179,0.08984375,4012.4867997954543,500.0
262,0.00931116,5760,23040,9.723099,0.0033012032508850098,0.050523408,123.95390248298645,-0.019446604,180,0.13671875,4012.4867997954543,500.0
256,0.02700512,5792,23168,9.714393,0.0612335205078125,0.013081487,124.44252395629883,-0.029736452,181,0.27929688,4012.4867997954543,500.0
260,0.008809598,5824,23296,9.706401,0.07638174295425415,0.007782287,124.94351863861084,-0.011855879,182,0.123046875,4012.4867997954543,500.0
249,0.009759673,5856,23424,9.695712,-0.0006618499755859375,0.024498634,125.4347608089447,-0.011955543,183,0.13476562,4012.4867997954543,500.0
257,0.00993892,5888,23552,9.696678,0.005735337734222412,0.0145287905,125.949134349823,-0.011478186,184,0.13671875,4012.4867997954543,500.0
247,0.008547455,5920,23680,9.708111,0.023226499557495117,0.025826769,126.4483642578125,-0.008962128,185,0.107421875,4012.4867997954543,500.0
258,0.016115388,5952,23808,9.710597,-0.011660099029541016,0.0071384767,126.9671483039856,-0.014003994,186,0.22851562,4012.4867997954543,500.0
243,0.008865163,5984,23936,9.6983795,0.018933117389678955,0.008203868,127.46331143379211,-0.0086630415,187,0.12695312,4012.4867997954543,500.0
32,0.012326002,6016,24064,9.684955,-0.025530219078063965,0.9487306,127.98955178260803,-0.027891055,188,0.19335938,4364.125707166667,500.0
264,0.012239042,6048,24192,9.674686,0.07599449157714844,0.01493318,131.9744553565979,-0.013928308,189,0.18164062,4364.125707166667,500.0
262,0.008559896,6080,24320,9.671068,0.023754119873046875,0.032975636,132.45933651924133,-0.010773324,190,0.140625,4364.125707166667,500.0
263,0.02877404,6112,24448,9.6729555,-0.009061574935913086,0.013516917,132.94735479354858,-0.029536871,191,0.31054688,4364.125707166667,500.0
267,0.0090628695,6144,24576,9.677393,0.029320120811462402,0.007917786,133.4345829486847,-0.0094726635,192,0.11328125,4364.125707166667,500.0
267,0.007703696,6176,24704,9.678375,-0.03632962703704834,0.00523359,133.9136552810669,-0.011694206,193,0.09375,4364.125707166667,500.0
242,0.023060633,6208,24832,9.682543,0.03885924816131592,0.009080007,134.39290618896484,-0.025507491,194,0.25195312,4364.125707166667,500.0
239,0.016284524,6240,24960,9.679289,0.0388450026512146,0.009781957,134.92148113250732,-0.0246459,195,0.18164062,4364.125707166667,500.0
260,0.014944358,6272,25088,9.668617,0.037289977073669434,0.0029672997,135.4571180343628,-0.012753321,196,0.21875,4364.125707166667,500.0
243,0.0073575475,6304,25216,9.663167,-0.022457599639892578,0.02735733,135.94852328300476,-0.006624253,197,0.1171875,4364.125707166667,500.0
259,0.010991111,6336,25344,9.657679,0.0008202791213989258,0.018465582,136.47448348999023,-0.01094848,198,0.14648438,4364.125707166667,500.0
256,0.009380468,6368,25472,9.658808,0.012596070766448975,0.008753187,136.96911883354187,-0.014134627,199,0.15820312,4364.125707166667,500.0
247,0.0101606995,6400,25600,9.667341,-0.0013315677642822266,0.010667248,137.46866583824158,-0.010067636,200,0.140625,4364.125707166667,500.0
251,0.00978993,6432,25728,9.6758175,-0.0020132064819335938,0.035561413,137.98639130592346,-0.015802143,201,0.1328125,4364.125707166667,500.0
221,0.009775967,6464,25856,9.686095,0.039484500885009766,0.011815865,138.49592399597168,-0.019883187,202,0.15039062,4364.125707166667,500.0
249,0.012116085,6496,25984,9.693993,0.01239389181137085,0.027012303,139.07393264770508,-0.013175633,203,0.18359375,4364.125707166667,500.0
33,0.010105118,6528,26112,9.694756,-0.02033209800720215,0.64559907,139.5879442691803,-0.02893761,204,0.16210938,4797.757292057692,500.0
242,0.009493997,6560,26240,9.696344,-0.011559367179870605,0.0097883595,143.4126353263855,-0.01075565,205,0.15820312,4797.757292057692,500.0
247,0.01335299,6592,26368,9.699429,0.023675143718719482,0.006123818,143.94183468818665,-0.016812578,206,0.1875,4797.757292057692,500.0
258,0.017906202,6624,26496,9.6942,-0.02444005012512207,0.01178378,144.45886969566345,-0.025417026,207,0.20117188,4797.757292057692,500.0
255,0.011899527,6656,26624,9.691498,0.01570230722427368,0.014908051,144.95513439178467,-0.0059046615,208,0.1953125,4797.757292057692,500.0
241,0.024030715,6688,26752,9.68268,-0.0009760856628417969,0.045393616,145.45720744132996,-0.030450657,209,0.27734375,4797.757292057692,500.0
242,0.01695104,6720,26880,9.668782,-0.02803027629852295,0.01610816,145.98880887031555,-0.017867321,210,0.24804688,4797.757292057692,500.0
253,0.008201093,6752,27008,9.665345,-0.0012792348861694336,0.028301131,146.51722502708435,-0.013333853,211,0.119140625,4797.757292057692,500.0
259,0.015464995,6784,27136,9.6723,0.03192096948623657,0.013348961,147.0231912136078,-0.011047683,212,0.23632812,4797.757292057692,500.0
248,0.013577656,6816,27264,9.6753645,-0.045984745025634766,0.0076346393,147.51715683937073,-0.013901332,213,0.21484375,4797.757292057692,500.0
243,0.014650944,6848,27392,9.681615,0.030315637588500977,0.013718591,148.03358507156372,-0.014691539,214,0.21289062,4797.757292057692,500.0
251,0.009413657,6880,27520,9.691012,0.009015321731567383,0.028385775,148.55952763557434,-0.011340211,215,0.123046875,4797.757292057692,500.0
251,0.014544408,6912,27648,9.69709,0.03249669075012207,0.0025814986,149.06832909584045,-0.015320961,216,0.20507812,4797.757292057692,500.0
231,0.004974768,6944,27776,9.704464,-0.006465911865234375,0.011970587,149.5786726474762,-0.0016615145,217,0.05859375,4797.757292057692,500.0
259,0.003523255,6976,27904,9.706855,-0.010869503021240234,0.014549818,150.13208103179932,-0.00745735,218,0.04296875,4797.757292057692,500.0
32,0.007184506,7008,28032,9.715988,-0.07020604610443115,1.3122139,150.62629199028015,-0.02383647,219,0.123046875,5218.719613107142,500.0
254,0.016083032,7040,28160,9.718952,-0.0887984037399292,0.016738568,154.52315306663513,-0.01018388,220,0.2265625,5218.719613107142,500.0
251,0.014392879,7072,28288,9.710261,-0.016132116317749023,0.012655026,155.0275547504425,-0.012874175,221,0.21679688,5218.719613107142,500.0
246,0.0121476455,7104,28416,9.7068615,-0.013892650604248047,0.015651543,155.53624987602234,-0.01347388,222,0.16601562,5218.719613107142,500.0
249,0.01401826,7136,28544,9.706858,0.036901116371154785,0.0175387,156.05568766593933,-0.02104476,223,0.22070312,5218.719613107142,500.0
241,0.016001897,7168,28672,9.703267,-0.013117551803588867,0.0039970004,156.56871366500854,-0.016591404,224,0.21679688,5218.719613107142,500.0
244,0.013109373,7200,28800,9.704256,-0.061945319175720215,0.0055455384,157.0983510017395,-0.014070829,225,0.19921875,5218.719613107142,500.0
234,0.010698778,7232,28928,9.71113,-0.02143228054046631,0.018003505,157.6214156150818,-0.013264105,226,0.15625,5218.719613107142,500.0
236,0.005922873,7264,29056,9.706473,0.014683961868286133,0.015962277,158.1686315536499,-0.006660059,227,0.0859375,5218.719613107142,500.0
228,0.010530227,7296,29184,9.706045,0.03245341777801514,0.0118455235,158.71091675758362,-0.022000933,228,0.15234375,5218.719613107142,500.0
232,0.014320254,7328,29312,9.705164,0.07555252313613892,0.006313396,159.27125787734985,-0.018259063,229,0.19726562,5218.719613107142,500.0
240,0.012536516,7360,29440,9.709931,0.002495110034942627,0.006809192,159.8220784664154,-0.014157364,230,0.15234375,5218.719613107142,500.0
256,0.010726592,7392,29568,9.714428,0.016625046730041504,0.005679403,160.35465574264526,-0.010253728,231,0.1640625,5218.719613107142,500.0
252,0.013487691,7424,29696,9.718254,0.03053218126296997,0.008119377,160.85399174690247,-0.024972528,232,0.203125,5218.719613107142,500.0
264,0.0111515485,7456,29824,9.724898,0.011584877967834473,0.020574827,161.3615939617157,-0.013345092,233,0.1875,5218.719613107142,500.0
260,0.012343183,7488,29952,9.731733,-0.007871627807617188,0.011216524,161.84703254699707,-0.02158494,234,0.13671875,5218.719613107142,500.0
31,0.0077800546,7520,30080,9.740522,0.0014258027076721191,0.91725624,162.33806777000427,-0.017564133,235,0.1015625,5558.976316616666,500.0
250,0.01567043,7552,30208,9.746557,0.01373523473739624,0.015419355,166.45052528381348,-0.013222016,236,0.18359375,5558.976316616666,500.0
256,0.013305101,7584,30336,9.75833,0.013481318950653076,0.02066558,166.96240854263306,-0.019812956,237,0.19921875,5558.976316616666,500.0
243,0.012747895,7616,30464,9.764795,-0.015453338623046875,0.0059060147,167.46378827095032,-0.017461939,238,0.17578125,5558.976316616666,500.0
251,0.012966725,7648,30592,9.7770195,0.027279198169708252,0.011028775,167.99118423461914,-0.01339572,239,0.21289062,5558.976316616666,500.0
247,0.015332818,7680,30720,9.779084,0.06701940298080444,0.0065801335,168.5002794265747,-0.021397252,240,0.1875,5558.976316616666,500.0
251,0.00603695,7712,30848,9.7789545,-0.04365050792694092,0.008927602,169.01883840560913,-0.009100021,241,0.06640625,5558.976316616666,500.0
252,0.011939716,7744,30976,9.774916,-0.019637703895568848,0.017910924,169.52761006355286,-0.02155206,242,0.171875,5558.976316616666,500.0
266,0.014518202,7776,31104,9.774906,-0.026706695556640625,0.015002291,170.03908944129944,-0.016947864,243,0.22851562,5558.976316616666,500.0
260,0.013344234,7808,31232,9.777675,-0.006398320198059082,0.013477027,170.52106261253357,-0.024218224,244,0.18164062,5558.976316616666,500.0
251,0.017438864,7840,31360,9.778937,0.012529134750366211,0.021106618,171.01410794258118,-0.02402705,245,0.23046875,5558.976316616666,500.0
266,0.009722691,7872,31488,9.770246,0.022761821746826172,0.017151758,171.5232071876526,-0.017461356,246,0.15234375,5558.976316616666,500.0
257,0.01349954,7904,31616,9.768139,-0.0031560659408569336,0.012648007,172.0048520565033,-0.017859874,247,0.20507812,5558.976316616666,500.0
254,0.010448247,7936,31744,9.771222,-0.017069697380065918,0.013381742,172.5016906261444,-0.012141563,248,0.14257812,5558.976316616666,500.0
274,0.006863764,7968,31872,9.781205,-0.0030728578567504883,0.01076377,173.0051429271698,-0.010465702,249,0.1015625,5558.976316616666,500.0
33,0.00856732,8000,32000,9.788485,0.0008983612060546875,1.3455501,173.47294425964355,-0.015957687,250,0.12890625,5983.456362890625,500.0
253,0.011098311,8032,32128,9.794789,-0.26245713233947754,0.010613537,177.3120048046112,-0.025861498,251,0.15039062,5983.456362890625,500.0
236,0.0072643226,8064,32256,9.790912,-0.003054380416870117,0.014235771,177.81676626205444,-0.014634706,252,0.12695312,5983.456362890625,500.0
255,0.0086703915,8096,32384,9.785705,-0.009367823600769043,0.015787339,178.35756063461304,-0.023102492,253,0.13476562,5983.456362890625,500.0
253,0.0019210003,8128,32512,9.779998,-0.006265401840209961,0.017339665,178.85864806175232,-0.011990207,254,0.01171875,5983.456362890625,500.0
254,0.008878163,8160,32640,9.763316,0.003780663013458252,0.010192596,179.3636326789856,-0.017494088,255,0.12695312,5983.456362890625,500.0
265,0.0040628677,8192,32768,9.755546,0.04693633317947388,0.019432552,179.86708307266235,-0.010274852,256,0.044921875,5983.456362890625,500.0
249,0.012055102,8224,32896,9.754021,0.006341993808746338,0.006812447,180.34941244125366,-0.010429457,257,0.18945312,5983.456362890625,500.0
216,0.02480012,8256,33024,9.756971,0.030453741550445557,0.015978307,180.8630678653717,-0.01269333,258,0.265625,5983.456362890625,500.0
240,0.0076673096,8288,33152,9.75216,-0.08020329475402832,0.0113937035,181.45418524742126,-0.01021955,259,0.1171875,5983.456362890625,500.0
234,0.014176312,8320,33280,9.74414,0.15539014339447021,0.0048782225,181.9871644973755,-0.026235737,260,0.18359375,5983.456362890625,500.0
249,0.010458959,8352,33408,9.740417,0.04433852434158325,0.015202018,182.533344745636,-0.014981058,261,0.14257812,5983.456362890625,500.0
261,0.018370492,8384,33536,9.740077,0.08194804191589355,0.008886261,183.04596209526062,-0.019490747,262,0.24023438,5983.456362890625,500.0
249,0.012048405,8416,33664,9.739018,0.11882704496383667,0.0063903183,183.5364384651184,-0.020044303,263,0.1796875,5983.456362890625,500.0
262,0.004209325,8448,33792,9.738957,-0.0050640106201171875,0.019163297,184.04940533638,-0.007726954,264,0.05859375,5983.456362890625,500.0
272,0.005773317,8480,33920,9.73958,0.02061682939529419,0.009232202,184.53802037239075,-0.016813468,265,0.080078125,5983.456362890625,500.0
31,0.009955291,8512,34048,9.737254,-0.01996612548828125,1.1161584,185.00916266441345,-0.023847137,266,0.1328125,6359.155480294117,500.0
234,0.014366616,8544,34176,9.727404,-0.3196526765823364,0.004205835,189.04465246200562,-0.021857373,267,0.21484375,6359.155480294117,500.0
216,0.011441379,8576,34304,9.720541,0.008780479431152344,0.015055766,189.59201788902283,-0.022900658,268,0.15820312,6359.155480294117,500.0
237,0.012562247,8608,34432,9.71946,-0.02695930004119873,0.0127929095,190.1828191280365,-0.00941758,269,0.18554688,6359.155480294117,500.0
242,0.009720098,8640,34560,9.716703,0.03611987829208374,0.016224558,190.72269749641418,-0.013204696,270,0.15039062,6359.155480294117,500.0
228,0.009339317,8672,34688,9.717799,-0.0021665096282958984,0.012372055,191.2520616054535,-0.011711432,271,0.12109375,6359.155480294117,500.0
253,0.0057409536,8704,34816,9.721011,0.03513896465301514,0.0075580073,191.81468772888184,-0.01074131,272,0.0703125,6359.155480294117,500.0
248,0.010573626,8736,34944,9.720921,0.05418217182159424,0.008683949,192.31950068473816,-0.026965711,273,0.15429688,6359.155480294117,500.0
257,0.013616205,8768,35072,9.716179,0.091103196144104,0.011482985,192.8359603881836,-0.027438499,274,0.21484375,6359.155480294117,500.0
258,0.014129023,8800,35200,9.708122,-0.014222979545593262,0.004719507,193.3348639011383,-0.012689376,275,0.20117188,6359.155480294117,500.0
261,0.008648202,8832,35328,9.701499,0.043512701988220215,0.015833108,193.83108615875244,-0.010009795,276,0.13476562,6359.155480294117,500.0
270,0.012975676,8864,35456,9.699741,0.02455270290374756,0.015212921,194.3206136226654,-0.011883966,277,0.18554688,6359.155480294117,500.0
264,0.008928534,8896,35584,9.690078,0.14529967308044434,0.009089229,194.7937572002411,-0.00999221,278,0.12890625,6359.155480294117,500.0
263,0.013562451,8928,35712,9.680315,-0.010033369064331055,0.016045596,195.27941513061523,-0.017545218,279,0.18554688,6359.155480294117,500.0
275,0.009111406,8960,35840,9.6734705,-0.04373574256896973,0.013240598,195.76630210876465,-0.012277696,280,0.14257812,6359.155480294117,500.0
270,0.011224452,8992,35968,9.659483,0.05235534906387329,0.013383348,196.23150491714478,-0.018763123,281,0.16015625,6359.155480294117,500.0
33,0.011057191,9024,36096,9.644111,0.006594538688659668,0.7699825,196.70532250404358,-0.021654792,282,0.18359375,6740.143974430555,500.0
256,0.009194471,9056,36224,9.638523,0.25897103548049927,0.011964517,200.48649287223816,-0.019121133,283,0.13671875,6740.143974430555,500.0
232,0.013632406,9088,36352,9.640334,0.1476852297782898,0.009308973,200.98583912849426,-0.015851717,284,0.1796875,6740.143974430555,500.0
259,0.014228547,9120,36480,9.644484,0.07278656959533691,0.021487422,201.53772521018982,-0.014178395,285,0.1640625,6740.143974430555,500.0
261,0.020546935,9152,36608,9.64917,-0.05815267562866211,0.006172616,202.03207802772522,-0.022049997,286,0.25585938,6740.143974430555,500.0
259,0.012390864,9184,36736,9.64442,0.3094061613082886,0.0096288705,202.5229938030243,-0.018413689,287,0.18164062,6740.143974430555,500.0
256,0.014147107,9216,36864,9.639477,0.08402281999588013,0.025719251,203.01765036582947,-0.007931931,288,0.1796875,6740.143974430555,500.0
237,0.01284222,9248,36992,9.637844,0.11499649286270142,0.040502805,203.51682329177856,-0.009197575,289,0.15625,6740.143974430555,500.0
249,0.013701002,9280,37120,9.633257,0.09753131866455078,0.020743722,204.0555455684662,-0.019411989,290,0.21289062,6740.143974430555,500.0
260,0.004777294,9312,37248,9.621245,0.10167938470840454,0.009644879,204.57026195526123,-0.005624602,291,0.0546875,6740.143974430555,500.0
254,0.011603066,9344,37376,9.608774,0.07846111059188843,0.016812738,205.0631606578827,-0.014578487,292,0.16992188,6740.143974430555,500.0
250,0.015451788,9376,37504,9.594961,0.06788372993469238,0.029281545,205.56738352775574,-0.017084323,293,0.2109375,6740.143974430555,500.0
207,0.012863437,9408,37632,9.586797,0.1524651050567627,0.0321681,206.0785870552063,-0.007854392,294,0.16796875,6740.143974430555,500.0
220,0.012002754,9440,37760,9.590813,0.29153984785079956,0.026916852,206.69688487052917,-0.008980559,295,0.15625,6740.143974430555,500.0
222,0.0068214987,9472,37888,9.592269,0.4288102984428406,0.024926387,207.2772810459137,-0.00056922203,296,0.08984375,6740.143974430555,500.0
32,0.022052191,9504,38016,9.592965,-0.014193296432495117,1.3823824,207.85374784469604,-0.025704276,297,0.25585938,7147.710232381579,500.0
237,0.014192936,9536,38144,9.59837,-0.36664438247680664,0.012934152,211.75197839736938,-0.02710566,298,0.20117188,7147.710232381579,500.0
233,0.0115169715,9568,38272,9.608804,-0.1352607011795044,0.003661455,212.2927269935608,-0.021689229,299,0.17382812,7147.710232381579,500.0
237,0.0079539735,9600,38400,9.608084,-0.025092363357543945,0.015843116,212.8420765399933,-0.012943954,300,0.12109375,7147.710232381579,500.0
