time_elapsed,policy_entropy,policy_loss,total_timesteps,n_updates,fps,explained_variance,clipfrac,approxkl,value_loss,serial_timesteps,ep_reward_mean,ep_len_mean
465.3727946281433,9.601995,-0.0010262555,78720,615,216,0.08314001560211182,0.33398438,0.039098054,0.011332332,19680,8713.46843502,500.0
465.9657974243164,9.601631,-0.011352343,78848,616,233,0.05656319856643677,0.33203125,0.02561893,0.012787265,19712,8713.46843502,500.0
466.5146417617798,9.604837,-0.010149084,78976,617,230,0.06616127490997314,0.36914062,0.035824403,0.0030358504,19744,8713.46843502,500.0
467.0719780921936,9.615023,0.0038593514,79104,618,223,-0.032318711280822754,0.34179688,0.03310302,0.0058927066,19776,8713.46843502,500.0
467.6443636417389,9.602875,0.0035438547,79232,619,246,0.03034871816635132,0.24023438,0.01610262,0.0057837283,19808,8713.46843502,500.0
468.16419863700867,9.607363,0.010225432,79360,620,231,-0.0029311180114746094,0.33789062,0.03552276,0.005200005,19840,8713.46843502,500.0
468.7180576324463,9.61214,-0.0114536835,79488,621,223,0.21260696649551392,0.296875,0.035767555,0.007538991,19872,8713.46843502,500.0
469.2909803390503,9.629815,-0.022228273,79616,622,225,-0.3109670877456665,0.27539062,0.017881937,0.0032067392,19904,8713.46843502,500.0
469.85856223106384,9.639928,0.009147409,79744,623,224,0.37161827087402344,0.34570312,0.026691865,0.0051287194,19936,8713.46843502,500.0
470.42843794822693,9.650199,0.0022178013,79872,624,225,0.23053032159805298,0.27929688,0.022742651,0.011774548,19968,8713.46843502,500.0
470.9977309703827,9.65687,-0.004249208,80000,625,32,-0.00019979476928710938,0.34765625,0.046850566,0.88176286,20000,8820.69991115,500.0
474.88841247558594,9.667665,-0.024305623,80128,626,258,-0.8093652725219727,0.36523438,0.04546222,0.010893143,20032,8820.69991115,500.0
475.3849823474884,9.6749935,0.0031900234,80256,627,214,-0.14219236373901367,0.5292969,0.08460585,0.007943659,20064,8820.69991115,500.0
475.98150515556335,9.682751,-0.0110057425,80384,628,230,0.0065041184425354,0.36328125,0.03784127,0.013791901,20096,8820.69991115,500.0
476.5397300720215,9.694074,-0.0076283775,80512,629,233,-0.01328575611114502,0.27929688,0.02861717,0.006234187,20128,8820.69991115,500.0
477.0895550251007,9.70296,-0.0023235204,80640,630,232,-0.027812480926513672,0.21679688,0.0185587,0.008486633,20160,8820.69991115,500.0
477.64211440086365,9.70601,-0.013557417,80768,631,230,0.15485352277755737,0.33398438,0.036032345,0.0049914834,20192,8820.69991115,500.0
478.1989824771881,9.703648,-0.017523473,80896,632,232,0.0009596943855285645,0.34375,0.04300807,0.00992139,20224,8820.69991115,500.0
478.75036215782166,9.701543,-0.0030189333,81024,633,237,0.007491052150726318,0.3671875,0.04519646,0.0050249845,20256,8820.69991115,500.0
479.2898440361023,9.712538,-0.034818746,81152,634,229,0.013929963111877441,0.37109375,0.039546374,0.003344964,20288,8820.69991115,500.0
479.8491759300232,9.728146,0.0022733132,81280,635,225,0.02319556474685669,0.2421875,0.020830654,0.021715285,20320,8820.69991115,500.0
480.41712951660156,9.747365,-0.021143783,81408,636,220,0.03253746032714844,0.38671875,0.048690245,0.0046152445,20352,8820.69991115,500.0
480.9973363876343,9.758773,-0.021760067,81536,637,217,0.11795830726623535,0.32617188,0.02384933,0.0054757856,20384,8820.69991115,500.0
481.5863823890686,9.760345,-0.009005554,81664,638,226,0.02058565616607666,0.32421875,0.025418779,0.0038410218,20416,8820.69991115,500.0
482.1522710323334,9.776051,-0.0074926117,81792,639,228,0.06406134366989136,0.28320312,0.020498887,0.0037859045,20448,8820.69991115,500.0
482.714467048645,9.782729,0.0070546567,81920,640,223,-0.02882230281829834,0.30273438,0.035502132,0.0054842387,20480,8820.69991115,500.0
483.28846430778503,9.780327,-0.028297462,82048,641,30,-0.12295317649841309,0.32421875,0.036861777,0.89629453,20512,8950.56432107,500.0
487.4858832359314,9.783412,-0.02396069,82176,642,250,-0.12321066856384277,0.35546875,0.05485322,0.01703425,20544,8950.56432107,500.0
487.99696683883667,9.805202,-0.012339437,82304,643,236,0.16387873888015747,0.33007812,0.028371649,0.009190041,20576,8950.56432107,500.0
488.5396876335144,9.818363,-0.011435313,82432,644,238,0.19903606176376343,0.47265625,0.0662026,0.0073694815,20608,8950.56432107,500.0
489.0783796310425,9.824229,-0.020266647,82560,645,246,0.3220466375350952,0.27734375,0.025342204,0.0017477984,20640,8950.56432107,500.0
489.5992226600647,9.826609,-0.016307604,82688,646,241,0.29142940044403076,0.27929688,0.024452385,0.0054407245,20672,8950.56432107,500.0
490.130264043808,9.841929,0.010001896,82816,647,258,0.2776274085044861,0.40625,0.049229182,0.0065156603,20704,8950.56432107,500.0
490.62556529045105,9.858237,-0.000102020334,82944,648,260,0.3026789426803589,0.2734375,0.020906888,0.005465134,20736,8950.56432107,500.0
491.1182885169983,9.872607,0.017795417,83072,649,259,0.29470449686050415,0.41210938,0.07111792,0.007914446,20768,8950.56432107,500.0
491.61151337623596,9.878836,-0.01624225,83200,650,250,0.5955870151519775,0.37890625,0.028812297,0.0009052011,20800,8950.56432107,500.0
492.1238989830017,9.8923025,-0.02669796,83328,651,238,0.35612189769744873,0.27929688,0.028766166,0.009658657,20832,8950.56432107,500.0
492.6622145175934,9.904406,-0.011136254,83456,652,245,0.297282874584198,0.24804688,0.019471,0.02073992,20864,8950.56432107,500.0
493.1854145526886,9.904162,0.0030701198,83584,653,248,0.46390581130981445,0.32617188,0.023345485,0.012274898,20896,8950.56432107,500.0
493.70091485977173,9.915493,-0.013721388,83712,654,237,0.5353146195411682,0.26953125,0.018760568,0.01133757,20928,8950.56432107,500.0
494.2415838241577,9.940433,-0.032864932,83840,655,243,0.7299856543540955,0.40039062,0.045832697,0.004825738,20960,8950.56432107,500.0
494.76852774620056,9.938455,-0.0075082667,83968,656,243,0.876256674528122,0.24609375,0.020161096,0.0021204902,20992,8950.56432107,500.0
495.29387378692627,9.92099,-0.025344785,84096,657,33,-0.10845363140106201,0.30664062,0.030422196,0.56086653,21024,8998.010153820002,500.0
499.09278416633606,9.924787,-0.028637648,84224,658,241,0.5282643735408783,0.40234375,0.04639294,0.012653945,21056,8998.010153820002,500.0
499.6241581439972,9.934087,0.0043215263,84352,659,236,0.4298521876335144,0.27929688,0.025534417,0.011220252,21088,8998.010153820002,500.0
500.16712617874146,9.938238,-0.022942297,84480,660,231,0.6324958205223083,0.43164062,0.061625,0.0023189716,21120,8998.010153820002,500.0
500.7199819087982,9.958738,0.0036771107,84608,661,223,0.6346117854118347,0.32421875,0.02961276,0.00452671,21152,8998.010153820002,500.0
501.293728351593,9.967501,-0.017678194,84736,662,236,0.45073550939559937,0.33398438,0.027681489,0.012221203,21184,8998.010153820002,500.0
501.8386940956116,9.95173,-0.015005622,84864,663,246,0.6037828922271729,0.25195312,0.027469933,0.007066201,21216,8998.010153820002,500.0
502.3576874732971,9.9568405,-0.008445947,84992,664,249,0.8378791809082031,0.1796875,0.012266683,0.0030361046,21248,8998.010153820002,500.0
502.8723237514496,9.962467,-0.0072672907,85120,665,243,0.697234034538269,0.31054688,0.034216437,0.012594204,21280,8998.010153820002,500.0
503.398291349411,9.97109,-0.023924112,85248,666,244,0.8267223089933395,0.33984375,0.031763397,0.0066882866,21312,8998.010153820002,500.0
503.9229440689087,9.981234,-0.028756928,85376,667,234,0.8731870055198669,0.31054688,0.031193597,0.004294356,21344,8998.010153820002,500.0
504.4695417881012,9.990852,0.0062845824,85504,668,232,0.7518723011016846,0.29101562,0.023252022,0.014823987,21376,8998.010153820002,500.0
505.021146774292,9.98693,-0.0020462922,85632,669,235,0.9434462450444698,0.23632812,0.019147854,0.0025768261,21408,8998.010153820002,500.0
505.5663352012634,9.984815,-0.027371917,85760,670,228,0.9419735409319401,0.37890625,0.037850343,0.002446998,21440,8998.010153820002,500.0
506.1263544559479,9.985142,-0.024188653,85888,671,247,0.9586774520576,0.375,0.037793145,0.0015316772,21472,8998.010153820002,500.0
506.6436777114868,9.991433,-0.0052536894,86016,672,31,0.024872541427612305,0.32226562,0.03836418,0.7237778,21504,9023.94136958,500.0
510.7248840332031,10.007883,-0.052950166,86144,673,241,0.02358067035675049,0.37890625,0.058341894,0.034119267,21536,9023.94136958,500.0
511.25616574287415,10.034457,-0.015557126,86272,674,221,-0.08577167987823486,0.39257812,0.03805237,0.024468241,21568,9023.94136958,500.0
511.83571696281433,10.053969,-0.013223246,86400,675,226,-1.7411737442016602,0.3203125,0.028662119,0.008765639,21600,9023.94136958,500.0
512.4014277458191,10.04855,0.0025703297,86528,676,227,0.14081871509552002,0.265625,0.021895174,0.0029488064,21632,9023.94136958,500.0
512.9646303653717,10.036193,-0.029237684,86656,677,235,-0.19586360454559326,0.32226562,0.02783629,0.00873971,21664,9023.94136958,500.0
513.5093224048615,10.017349,-0.017463267,86784,678,235,0.08123332262039185,0.23046875,0.022008425,0.0038360776,21696,9023.94136958,500.0
514.0538008213043,10.0258045,-0.023030799,86912,679,224,-0.048715949058532715,0.32226562,0.026893804,0.0054225274,21728,9023.94136958,500.0
514.6253552436829,10.051281,0.0011681521,87040,680,216,-0.005644559860229492,0.19335938,0.0137513075,0.0058187805,21760,9023.94136958,500.0
515.2169206142426,10.066111,-0.021211922,87168,681,217,-0.021427512168884277,0.3046875,0.02584911,0.0028226613,21792,9023.94136958,500.0
515.8050110340118,10.079215,-0.0075615384,87296,682,211,0.040286362171173096,0.33789062,0.03139983,0.0031969654,21824,9023.94136958,500.0
516.4109873771667,10.090392,0.0056594606,87424,683,227,0.008543550968170166,0.30078125,0.034057453,0.007974723,21856,9023.94136958,500.0
516.9762716293335,10.117937,-0.010771543,87552,684,225,-0.06553888320922852,0.2578125,0.018277775,0.0014647221,21888,9023.94136958,500.0
517.544992685318,10.133366,-0.0032976423,87680,685,227,-0.16852188110351562,0.38085938,0.033785537,0.010092656,21920,9023.94136958,500.0
518.1072626113892,10.124956,-0.009472967,87808,686,222,0.2095819115638733,0.125,0.011181261,0.005437385,21952,9023.94136958,500.0
518.685152053833,10.118874,-0.025397284,87936,687,214,-0.5450787544250488,0.30664062,0.029795166,0.004852199,21984,9023.94136958,500.0
519.2831399440765,10.125861,-0.023762511,88064,688,31,-0.0025659799575805664,0.21875,0.018597987,0.77851933,22016,9058.93220582,500.0
523.3191449642181,10.132912,-0.029582636,88192,689,227,-0.1458057165145874,0.23242188,0.034270033,0.017602555,22048,9058.93220582,500.0
523.8815448284149,10.143108,-0.021051,88320,690,214,-0.007174849510192871,0.31835938,0.021185895,0.012080677,22080,9058.93220582,500.0
524.4803900718689,10.143758,-0.014350363,88448,691,216,0.0010790824890136719,0.27148438,0.021037675,0.0061653582,22112,9058.93220582,500.0
525.0716960430145,10.137073,-0.004206772,88576,692,210,-0.003385782241821289,0.17773438,0.012823295,0.008818838,22144,9058.93220582,500.0
525.6798977851868,10.135432,-0.013173075,88704,693,219,-0.002258896827697754,0.31835938,0.026634641,0.01762595,22176,9058.93220582,500.0
526.2629489898682,10.108788,-0.009535249,88832,694,218,-0.008616805076599121,0.20898438,0.0148907965,0.0058146035,22208,9058.93220582,500.0
526.8503377437592,10.099207,-0.012364763,88960,695,228,-0.010958313941955566,0.2734375,0.022725428,0.009785031,22240,9058.93220582,500.0
527.4103355407715,10.089742,-0.013795588,89088,696,221,-0.002814173698425293,0.30273438,0.025644884,0.026584238,22272,9058.93220582,500.0
527.9887149333954,10.067714,-0.004151702,89216,697,225,0.022333800792694092,0.2578125,0.016550656,0.019519545,22304,9058.93220582,500.0
528.5563316345215,10.0586195,-0.015532459,89344,698,220,0.025527536869049072,0.22460938,0.016364548,0.0035456703,22336,9058.93220582,500.0
529.1366329193115,10.046765,-0.01015773,89472,699,223,0.010476410388946533,0.203125,0.014932211,0.010629207,22368,9058.93220582,500.0
529.7105557918549,10.040741,-0.0064278822,89600,700,219,-0.025143980979919434,0.20507812,0.0147226695,0.0033523727,22400,9058.93220582,500.0
530.2953069210052,10.034601,-0.008030464,89728,701,220,-0.01916944980621338,0.18554688,0.015023112,0.006742169,22432,9058.93220582,500.0
530.8766531944275,10.027863,0.00027597952,89856,702,226,0.046499550342559814,0.32226562,0.022245908,0.0041472176,22464,9058.93220582,500.0
531.4426243305206,10.030291,-0.006436735,89984,703,217,0.02862834930419922,0.26367188,0.019393584,0.011115745,22496,9058.93220582,500.0
532.0307865142822,10.029137,-0.026902549,90112,704,31,-0.1462705135345459,0.27929688,0.031169917,0.4963055,22528,9162.589933379999,500.0
536.1389374732971,10.038269,-0.02397619,90240,705,195,0.33988767862319946,0.296875,0.06225207,0.012453968,22560,9162.589933379999,500.0
536.7926959991455,10.042409,-0.028480496,90368,706,203,0.5462921261787415,0.39453125,0.04247979,0.0049485085,22592,9162.589933379999,500.0
537.4232304096222,10.055346,-0.012725579,90496,707,223,-0.0775226354598999,0.25,0.024836913,0.0120031405,22624,9162.589933379999,500.0
537.9967830181122,10.047115,-0.03157607,90624,708,231,-0.0782538652420044,0.27539062,0.021100707,0.019249095,22656,9162.589933379999,500.0
538.5513303279877,10.033791,-0.0011905814,90752,709,228,0.013903617858886719,0.203125,0.0178007,0.008065015,22688,9162.589933379999,500.0
539.1138615608215,10.037354,-0.005457701,90880,710,232,0.012121021747589111,0.28125,0.024885058,0.013565414,22720,9162.589933379999,500.0
539.664963722229,10.032349,-0.014166066,91008,711,224,0.038918256759643555,0.21679688,0.013417295,0.0077990238,22752,9162.589933379999,500.0
540.2366478443146,10.036812,-0.02052544,91136,712,232,0.08495140075683594,0.32226562,0.02445937,0.009247305,22784,9162.589933379999,500.0
540.7899894714355,10.031501,-0.006685733,91264,713,231,0.2163054347038269,0.35742188,0.038434282,0.0049242065,22816,9162.589933379999,500.0
541.3438725471497,10.016828,-0.011541415,91392,714,220,0.0069686174392700195,0.22070312,0.016821023,0.009544216,22848,9162.589933379999,500.0
541.9250330924988,9.996913,-0.0058882535,91520,715,210,0.3568575382232666,0.265625,0.021931224,0.006207152,22880,9162.589933379999,500.0
542.5345091819763,9.982627,-0.009036485,91648,716,219,0.08261984586715698,0.29882812,0.022375613,0.0060695074,22912,9162.589933379999,500.0
543.1191494464874,9.979244,-0.016640086,91776,717,208,-0.42893195152282715,0.24804688,0.02035497,0.012804406,22944,9162.589933379999,500.0
543.7329404354095,9.976941,-0.0009819781,91904,718,209,-0.039115071296691895,0.33203125,0.032348614,0.0067267492,22976,9162.589933379999,500.0
544.3440911769867,9.976939,-0.030523583,92032,719,29,-0.025913476943969727,0.41015625,0.042723827,1.0595309,23008,9240.00094292,500.0
548.6887993812561,9.971306,-0.026885275,92160,720,252,-0.37676310539245605,0.33007812,0.046796218,0.018278562,23040,9240.00094292,500.0
549.1957900524139,9.974485,-0.025504978,92288,721,230,0.299967885017395,0.31835938,0.023898631,0.009964437,23072,9240.00094292,500.0
549.7523574829102,9.991956,-0.021806411,92416,722,236,0.08059185743331909,0.26953125,0.020738006,0.009574083,23104,9240.00094292,500.0
550.2951552867889,9.990734,-0.006891473,92544,723,232,-0.16179955005645752,0.31640625,0.026753087,0.005195647,23136,9240.00094292,500.0
550.8466458320618,9.992292,-0.017306847,92672,724,238,0.29527777433395386,0.22460938,0.019114893,0.006396861,23168,9240.00094292,500.0
551.3844203948975,9.987998,-0.0051530786,92800,725,242,0.37595123052597046,0.33398438,0.025339365,0.0074953935,23200,9240.00094292,500.0
551.9132688045502,9.986418,0.009741276,92928,726,239,0.25435441732406616,0.3515625,0.03485495,0.013720423,23232,9240.00094292,500.0
552.4494869709015,9.993192,-0.00065709744,93056,727,240,0.6602048873901367,0.24609375,0.021928031,0.0029845468,23264,9240.00094292,500.0
552.9825835227966,9.9878845,-0.039976243,93184,728,221,0.3054853677749634,0.28710938,0.054941863,0.008313366,23296,9240.00094292,500.0
553.5608587265015,9.98775,-0.02639283,93312,729,221,0.33668243885040283,0.24414062,0.017693214,0.0106492825,23328,9240.00094292,500.0
554.1397156715393,10.004621,0.0025819042,93440,730,224,0.20630133152008057,0.35742188,0.03428931,0.008464549,23360,9240.00094292,500.0
554.7099795341492,10.02817,-0.022838049,93568,731,220,0.6244348585605621,0.36132812,0.030154033,0.002342908,23392,9240.00094292,500.0
555.2911360263824,10.039434,0.0053043105,93696,732,221,0.5626011788845062,0.34375,0.036987543,0.0053328443,23424,9240.00094292,500.0
555.8704679012299,10.05343,9.7424956e-05,93824,733,232,0.535040557384491,0.3125,0.02772886,0.009687263,23456,9240.00094292,500.0
556.4224734306335,10.064027,-0.029772408,93952,734,223,0.06128877401351929,0.34960938,0.04424762,0.0049380553,23488,9240.00094292,500.0
556.996325969696,10.048733,-0.015658937,94080,735,32,-0.0639960765838623,0.30273438,0.029200114,0.5580659,23520,9213.66438747,500.0
560.8906223773956,10.045703,-0.031228561,94208,736,240,0.5021412074565887,0.36523438,0.037002835,0.011149718,23552,9213.66438747,500.0
561.4225468635559,10.044568,-0.018101618,94336,737,232,0.39199894666671753,0.3359375,0.03284421,0.0081043225,23584,9213.66438747,500.0
561.9728057384491,10.047311,-0.011582373,94464,738,220,0.5585666298866272,0.31445312,0.02834898,0.0113802,23616,9213.66438747,500.0
562.553219795227,10.069593,0.0048603807,94592,739,226,0.5297445356845856,0.37890625,0.03499411,0.014945188,23648,9213.66438747,500.0
563.1198341846466,10.089879,-0.04199354,94720,740,217,0.7649498283863068,0.37890625,0.0494008,0.0069275275,23680,9213.66438747,500.0
563.7089424133301,10.107614,-0.030154947,94848,741,231,0.7292138636112213,0.34765625,0.058777682,0.009148993,23712,9213.66438747,500.0
564.2635281085968,10.112858,0.01345703,94976,742,212,0.816431850194931,0.35742188,0.030650688,0.007592918,23744,9213.66438747,500.0
564.8659288883209,10.0949,-0.018018106,95104,743,214,-0.13598120212554932,0.25390625,0.02608126,0.009923141,23776,9213.66438747,500.0
565.4628412723541,10.092886,-0.0015249533,95232,744,211,0.5832561254501343,0.31445312,0.033472795,0.015630793,23808,9213.66438747,500.0
566.0699987411499,10.106577,-0.021025775,95360,745,209,0.7460922002792358,0.21875,0.025242385,0.010887004,23840,9213.66438747,500.0
566.6833198070526,10.099192,-0.02084615,95488,746,204,0.7689300924539566,0.25195312,0.016872603,0.0187563,23872,9213.66438747,500.0
567.3085658550262,10.092531,-0.0016172018,95616,747,219,0.9492472000420094,0.42382812,0.061258294,0.006714014,23904,9213.66438747,500.0
567.8922972679138,10.087524,-0.02471069,95744,748,226,0.24184459447860718,0.29101562,0.025231384,0.020767821,23936,9213.66438747,500.0
568.458114862442,10.08474,-0.007026322,95872,749,238,0.5759240984916687,0.43164062,0.052796893,0.015506947,23968,9213.66438747,500.0
568.9963066577911,10.090502,-0.019538013,96000,750,31,0.07688874006271362,0.39648438,0.03454249,0.5960044,24000,9146.044325730001,500.0
573.0203688144684,10.096651,-0.04445908,96128,751,258,-0.5402663946151733,0.31445312,0.07116334,0.019891515,24032,9146.044325730001,500.0
573.5159511566162,10.096088,-0.025421996,96256,752,210,0.8134500980377197,0.453125,0.042249642,0.005696946,24064,9146.044325730001,500.0
574.1240539550781,10.106483,-0.011987483,96384,753,218,0.7609699666500092,0.484375,0.048043944,0.010768562,24096,9146.044325730001,500.0
574.7107615470886,10.113655,-0.010008428,96512,754,207,0.6344678699970245,0.40039062,0.044557918,0.015972931,24128,9146.044325730001,500.0
575.3291888237,10.10552,0.0042587975,96640,755,217,0.42882925271987915,0.3828125,0.05116063,0.008382573,24160,9146.044325730001,500.0
575.9177770614624,10.1079855,0.004169248,96768,756,215,0.3662111163139343,0.203125,0.015018398,0.007560911,24192,9146.044325730001,500.0
576.512514591217,10.1056,-0.015771994,96896,757,213,0.19675004482269287,0.39257812,0.04571432,0.0032180045,24224,9146.044325730001,500.0
577.1114702224731,10.098579,0.022901945,97024,758,214,0.2191140055656433,0.45507812,0.070123985,0.0044426974,24256,9146.044325730001,500.0
577.7094583511353,10.088025,0.006056597,97152,759,207,0.15898936986923218,0.37109375,0.043709546,0.0091414,24288,9146.044325730001,500.0
578.3267064094543,10.080621,0.018479753,97280,760,229,0.11593931913375854,0.47851562,0.05990392,0.014541834,24320,9146.044325730001,500.0
578.8861365318298,10.097044,-0.017495722,97408,761,229,0.2676904797554016,0.40625,0.04114289,0.01410505,24352,9146.044325730001,500.0
579.4435906410217,10.106888,-0.013979491,97536,762,237,0.49637752771377563,0.23828125,0.018872611,0.009309184,24384,9146.044325730001,500.0
579.9826245307922,10.118053,-0.015627839,97664,763,231,0.509300023317337,0.30664062,0.03005739,0.0046740994,24416,9146.044325730001,500.0
580.5370149612427,10.115947,0.0018903691,97792,764,232,0.1272728443145752,0.25390625,0.023276985,0.008356198,24448,9146.044325730001,500.0
581.087260723114,10.110406,-0.007898926,97920,765,237,0.5121416449546814,0.23632812,0.018754324,0.00536491,24480,9146.044325730001,500.0
581.6259317398071,10.117853,-0.036507577,98048,766,30,-0.8982588052749634,0.3828125,0.051044755,0.7854298,24512,9139.180445009999,500.0
585.7829926013947,10.111699,-0.055591676,98176,767,248,-0.00921320915222168,0.421875,0.08780432,0.017459704,24544,9139.180445009999,500.0
586.2987766265869,10.102314,-0.00674292,98304,768,215,0.19031769037246704,0.20898438,0.018394452,0.0068467255,24576,9139.180445009999,500.0
586.8944191932678,10.102806,-0.0035909847,98432,769,227,-0.14454317092895508,0.38671875,0.03435138,0.014336976,24608,9139.180445009999,500.0
587.456570148468,10.099552,-0.017645298,98560,770,222,0.16676324605941772,0.390625,0.044935446,0.016063364,24640,9139.180445009999,500.0
588.0325531959534,10.105696,0.01443119,98688,771,216,-0.3653475046157837,0.36328125,0.03386132,0.013038294,24672,9139.180445009999,500.0
588.6249098777771,10.101458,-0.014479188,98816,772,214,0.1368606686592102,0.26171875,0.020506866,0.008018697,24704,9139.180445009999,500.0
589.2236490249634,10.092178,0.019479489,98944,773,223,-0.4102458953857422,0.39453125,0.03960283,0.010861968,24736,9139.180445009999,500.0
589.7971153259277,10.0903845,-0.011109121,99072,774,230,-0.054640769958496094,0.31054688,0.025474563,0.008080694,24768,9139.180445009999,500.0
590.353432893753,10.09426,-0.01072786,99200,775,235,0.05219674110412598,0.2578125,0.02277193,0.012430988,24800,9139.180445009999,500.0
590.8971264362335,10.092718,0.012101632,99328,776,234,0.02039206027984619,0.41210938,0.050976224,0.012706591,24832,9139.180445009999,500.0
591.4434194564819,10.086623,-0.024602864,99456,777,233,-0.1929330825805664,0.4296875,0.047967024,0.009543216,24864,9139.180445009999,500.0
591.9923450946808,10.078637,0.0027977,99584,778,240,0.06203824281692505,0.29492188,0.027553251,0.013435939,24896,9139.180445009999,500.0
592.52601313591,10.063355,-0.034171637,99712,779,229,0.058154284954071045,0.39257812,0.03110412,0.007308352,24928,9139.180445009999,500.0
593.083438873291,10.059948,-0.013023813,99840,780,228,0.014313220977783203,0.32226562,0.035277896,0.010704429,24960,9139.180445009999,500.0
593.6451268196106,10.058658,-0.004872832,99968,781,221,-0.10197889804840088,0.27539062,0.02373598,0.010605022,24992,9139.180445009999,500.0
594.2243971824646,10.061819,-0.036744904,100096,782,32,-0.3004934787750244,0.33203125,0.044848308,0.75269055,25024,9200.749379739998,500.0
598.1598126888275,10.079329,-0.012251183,100224,783,204,0.387731671333313,0.39257812,0.044590034,0.029718349,25056,9200.749379739998,500.0
598.7856969833374,10.085822,-0.0004302971,100352,784,209,0.34292370080947876,0.32226562,0.028150074,0.025037823,25088,9200.749379739998,500.0
599.398767709732,10.087828,-0.027326208,100480,785,200,0.6894330084323883,0.28125,0.029262252,0.0071901167,25120,9200.749379739998,500.0
600.037793636322,10.09576,-0.023963483,100608,786,207,0.8062645345926285,0.29296875,0.02282178,0.009637021,25152,9200.749379739998,500.0
600.6539323329926,10.103416,-0.024696108,100736,787,201,0.9369783028960228,0.37304688,0.043091353,0.005533427,25184,9200.749379739998,500.0
601.2904665470123,10.107878,-0.012665957,100864,788,209,0.9614511877298355,0.35742188,0.03399001,0.004712482,25216,9200.749379739998,500.0
601.9026443958282,10.1022835,-0.00080534955,100992,789,224,0.983041463419795,0.2578125,0.02184408,0.003074104,25248,9200.749379739998,500.0
602.4730200767517,10.082102,-0.025811506,101120,790,205,0.9768259152770042,0.30078125,0.026168993,0.005736897,25280,9200.749379739998,500.0
603.0951673984528,10.07843,-0.035679787,101248,791,216,0.9855285724624991,0.31835938,0.026588453,0.0045838035,25312,9200.749379739998,500.0
603.688266992569,10.072646,-0.01152306,101376,792,214,0.9900418547913432,0.2734375,0.02120024,0.0033952284,25344,9200.749379739998,500.0
604.2869296073914,10.061484,-0.026189316,101504,793,215,0.9845463577657938,0.34960938,0.029487219,0.007754399,25376,9200.749379739998,500.0
604.8813343048096,10.045793,-0.019695573,101632,794,212,0.9928302210755646,0.29492188,0.025579238,0.004742306,25408,9200.749379739998,500.0
605.4838442802429,10.052575,-0.0124505,101760,795,210,0.9942929591052234,0.46679688,0.057143807,0.0046395054,25440,9200.749379739998,500.0
606.0919048786163,10.04913,0.0045855856,101888,796,212,0.9899207996204495,0.32617188,0.029647423,0.0073174774,25472,9200.749379739998,500.0
606.6950182914734,10.029995,-0.030451791,102016,797,30,0.0573810338973999,0.2890625,0.027306996,0.91806686,25504,9114.12385409,500.0
610.8484380245209,10.0255375,-0.045740914,102144,798,243,-6.5909600257873535,0.29101562,0.02878318,0.06268359,25536,9114.12385409,500.0
611.3766710758209,10.030604,0.014664765,102272,799,225,0.5471521317958832,0.31835938,0.030116433,0.011855964,25568,9114.12385409,500.0
611.9447252750397,10.037518,-0.006179745,102400,800,212,0.487251877784729,0.26953125,0.020892348,0.0062265503,25600,9114.12385409,500.0
612.5489950180054,10.036207,-0.020056594,102528,801,202,0.6652781069278717,0.3984375,0.038622394,0.011988327,25632,9114.12385409,500.0
613.1810126304626,10.025708,0.0031314574,102656,802,198,0.7704575508832932,0.27734375,0.022779351,0.010019568,25664,9114.12385409,500.0
613.8251609802246,10.013843,-0.011742951,102784,803,218,0.7745844423770905,0.25390625,0.025984053,0.0062260353,25696,9114.12385409,500.0
614.4107813835144,10.002265,-0.008655801,102912,804,213,0.4256938099861145,0.28515625,0.02511108,0.0122446995,25728,9114.12385409,500.0
615.0104174613953,10.002028,-0.0046190545,103040,805,210,0.2294532060623169,0.29882812,0.028961578,0.023656242,25760,9114.12385409,500.0
615.6189353466034,9.993284,0.011708576,103168,806,225,0.3599727153778076,0.41992188,0.046172194,0.0053515364,25792,9114.12385409,500.0
616.1874723434448,9.979796,-0.012901975,103296,807,224,0.5103392899036407,0.24609375,0.01854293,0.0052329195,25824,9114.12385409,500.0
616.7588319778442,9.965824,0.0006981997,103424,808,217,0.6998710036277771,0.4296875,0.047458366,0.0034110683,25856,9114.12385409,500.0
617.3489882946014,9.964881,0.023698943,103552,809,223,0.22815299034118652,0.5097656,0.078608364,0.004425011,25888,9114.12385409,500.0
617.9227735996246,9.972444,-0.015152717,103680,810,217,0.3277050852775574,0.28710938,0.024524467,0.011353688,25920,9114.12385409,500.0
618.5123274326324,9.979922,-0.014165952,103808,811,223,-0.011670112609863281,0.23828125,0.021965954,0.0059590437,25952,9114.12385409,500.0
619.084413766861,9.994362,-0.0063143806,103936,812,216,-0.296028733253479,0.29882812,0.028018195,0.018500373,25984,9114.12385409,500.0
619.6776449680328,10.014332,-0.023657227,104064,813,32,-0.4316725730895996,0.35351562,0.054974817,0.95422125,26016,9167.50090191,500.0
623.6435546875,10.035516,-0.034630913,104192,814,227,0.5753814280033112,0.25,0.02763789,0.016045844,26048,9167.50090191,500.0
624.2067956924438,10.04556,-0.009075826,104320,815,228,0.7501536756753922,0.2578125,0.028584037,0.0074157193,26080,9167.50090191,500.0
624.7679719924927,10.035544,-0.011878041,104448,816,223,0.3377852439880371,0.24804688,0.022409126,0.017467633,26112,9167.50090191,500.0
