serial_timesteps,policy_entropy,policy_loss,explained_variance,time_elapsed,fps,total_timesteps,clipfrac,approxkl,value_loss,n_updates,ep_reward_mean,ep_len_mean
120608,20.697075,0.008512532,0.2409813404083252,2762.9920032024384,242,482432,0.44335938,0.07836665,0.0050232545,3769,52721.74447042002,500.0
120640,20.712116,0.02707886,0.29364919662475586,2763.5208513736725,238,482560,0.36328125,0.054050848,0.003424118,3770,52721.74447042002,500.0
120672,20.687805,0.027108405,0.2660515308380127,2764.059100627899,233,482688,0.38867188,0.0672263,0.0032631746,3771,52721.74447042002,500.0
120704,20.668036,0.018004473,0.05329263210296631,2764.609055519104,234,482816,0.36132812,0.77893174,0.0025769544,3772,52721.74447042002,500.0
120736,20.68244,0.0037920768,-0.06048095226287842,2765.155248641968,243,482944,0.30273438,0.028097715,0.0016352042,3773,52721.74447042002,500.0
120768,20.694172,-0.0037190525,0.028982579708099365,2765.681617498398,247,483072,0.27539062,0.03491032,0.0021294297,3774,52721.74447042002,500.0
120800,20.690527,-0.009612136,-0.00042057037353515625,2766.200667142868,264,483200,0.2578125,0.022832097,0.0014042817,3775,52721.74447042002,500.0
120832,20.70813,0.026335299,-0.004069209098815918,2766.6846578121185,234,483328,0.36523438,0.05726683,0.0009404083,3776,52721.74447042002,500.0
120864,20.703726,0.037063014,0.0012099742889404297,2767.231543302536,239,483456,0.40625,0.24064168,0.00084969227,3777,52721.74447042002,500.0
120896,20.691666,0.051300783,-0.20671427249908447,2767.7660109996796,249,483584,0.41601562,0.08245638,0.0011474306,3778,52721.74447042002,500.0
120928,20.66948,0.019562582,-0.028017163276672363,2768.279464483261,267,483712,0.33007812,0.030138344,0.0011374597,3779,52721.74447042002,500.0
120960,20.611576,0.012841424,-0.009975671768188477,2768.7593524456024,286,483840,0.37890625,0.046335913,0.0012304619,3780,52721.74447042002,500.0
120992,20.573868,0.06573576,-0.021765470504760742,2769.2061972618103,253,483968,0.51953125,0.17998052,0.0009985957,3781,52721.74447042002,500.0
121024,20.612434,0.037767105,-0.3142058849334717,2769.7116334438324,32,484096,0.41601562,93.47469,0.58317053,3782,52694.460377510004,500.0
121056,20.645967,-0.0137053225,-0.3731963634490967,2773.688619375229,256,484224,0.33789062,7.5629234,0.002610637,3783,52694.460377510004,500.0
121088,20.663235,0.022920758,-0.026662468910217285,2774.18888092041,237,484352,0.328125,0.03726959,0.0031985478,3784,52694.460377510004,500.0
121120,20.638687,0.03302221,0.03564947843551636,2774.7292461395264,242,484480,0.46289062,0.6585001,0.0032787349,3785,52694.460377510004,500.0
121152,20.65562,0.022182116,0.10126757621765137,2775.2589452266693,246,484608,0.328125,0.062680416,0.0016845383,3786,52694.460377510004,500.0
121184,20.71936,0.0060338564,0.003138899803161621,2775.7788801193237,239,484736,0.3046875,0.039861877,0.0011415277,3787,52694.460377510004,500.0
121216,20.739471,0.03582738,0.1726149320602417,2776.314819097519,247,484864,0.34179688,0.06963706,0.0016259719,3788,52694.460377510004,500.0
121248,20.748535,0.011452433,-0.06673705577850342,2776.832614183426,261,484992,0.26171875,0.029507816,0.001261874,3789,52694.460377510004,500.0
121280,20.751633,-0.0020905642,-0.27869248390197754,2777.3235726356506,232,485120,0.3359375,0.053011976,0.0010058244,3790,52694.460377510004,500.0
121312,20.695503,0.5870225,0.025429129600524902,2777.87557387352,235,485248,0.6308594,5.4482203,0.0016489169,3791,52694.460377510004,500.0
121344,20.689724,0.042204026,0.1685674786567688,2778.4186718463898,236,485376,0.51171875,2.0744634,0.0014959051,3792,52694.460377510004,500.0
121376,20.706411,0.21891326,0.053841233253479004,2778.9599854946136,268,485504,0.7011719,2.4363089,0.0028112784,3793,52694.460377510004,500.0
121408,20.725677,0.16867235,0.04976111650466919,2779.4374918937683,256,485632,0.53125,1.6650717,0.0019435419,3794,52694.460377510004,500.0
121440,20.767065,0.13383494,0.047643840312957764,2779.9372329711914,249,485760,0.68359375,28.67487,0.0008753705,3795,52694.460377510004,500.0
121472,20.8228,0.22199094,0.04119515419006348,2780.451447248459,259,485888,0.78125,119.52702,0.0019150138,3796,52694.460377510004,500.0
121504,20.851316,0.10327672,-0.001985311508178711,2780.945678949356,34,486016,0.6660156,15.596021,0.6838424,3797,52548.61349802001,500.0
121536,20.878063,0.04699644,-6.096828937530518,2784.640403032303,248,486144,0.57421875,14.288868,0.008376816,3798,52548.61349802001,500.0
121568,20.925644,0.045159623,-0.0786064863204956,2785.157066822052,243,486272,0.5390625,0.3784873,0.0010950962,3799,52548.61349802001,500.0
121600,20.969208,0.038212027,0.1500653624534607,2785.6841638088226,236,486400,0.43945312,0.115188554,0.00039357427,3800,52548.61349802001,500.0
121632,20.984657,0.014065038,-0.22323369979858398,2786.226335287094,251,486528,0.46289062,21.852163,0.0017357528,3801,52548.61349802001,500.0
121664,21.00766,0.09989732,0.4669455289840698,2786.7370116710663,232,486656,0.6347656,0.96453017,0.00031892108,3802,52548.61349802001,500.0
121696,21.041595,0.17149748,0.23804563283920288,2787.2873392105103,241,486784,0.5449219,12.355402,0.000544657,3803,52548.61349802001,500.0
121728,21.081427,0.08987905,0.4548870325088501,2787.81769990921,269,486912,0.49023438,0.5691751,0.0010048233,3804,52548.61349802001,500.0
121760,21.090137,0.050739188,0.4447999596595764,2788.2926375865936,251,487040,0.51953125,0.34986418,0.00084133545,3805,52548.61349802001,500.0
121792,21.11907,0.06229526,0.6602187156677246,2788.802217721939,283,487168,0.6015625,0.8131053,0.00044234213,3806,52548.61349802001,500.0
121824,21.142694,0.017199494,0.6037039160728455,2789.255266427994,268,487296,0.58203125,0.40943852,0.00066820835,3807,52548.61349802001,500.0
121856,21.161133,0.06623112,0.6721033453941345,2789.7329614162445,240,487424,0.46484375,0.68132293,0.00058027,3808,52548.61349802001,500.0
121888,21.18452,0.02892114,0.47957485914230347,2790.2664847373962,243,487552,0.5917969,1.0982729,0.0007498595,3809,52548.61349802001,500.0
121920,21.199316,0.043174915,0.6009694933891296,2790.7926530838013,234,487680,0.41015625,0.2928753,0.0009804434,3810,52548.61349802001,500.0
121952,21.218376,0.027248763,0.6278804838657379,2791.338638305664,234,487808,0.5410156,0.5535508,0.00096463953,3811,52548.61349802001,500.0
121984,21.211035,0.09263445,0.5975161790847778,2791.885279893875,244,487936,0.46289062,1.4037366,0.0013360666,3812,52548.61349802001,500.0
122016,21.212212,0.043569937,0.06896001100540161,2792.4096903800964,36,488064,0.44140625,14.670274,0.24809594,3813,51534.045360660006,500.0
122048,21.208534,0.020364104,-0.48039793968200684,2795.8882608413696,263,488192,0.5292969,0.68826634,0.0073922537,3814,51534.045360660006,500.0
122080,21.215113,0.03951417,0.24803757667541504,2796.3745748996735,250,488320,0.38671875,0.13298047,0.0065033487,3815,51534.045360660006,500.0
122112,21.246323,0.03730713,0.2025136947631836,2796.886531829834,242,488448,0.375,0.3046909,0.0024755062,3816,51534.045360660006,500.0
122144,21.293953,0.029693604,0.0546610951423645,2797.4165217876434,232,488576,0.28125,0.07779144,0.0035746957,3817,51534.045360660006,500.0
122176,21.29049,0.017036749,0.18568694591522217,2797.966877222061,294,488704,0.5253906,0.24883038,0.0040222825,3818,51534.045360660006,500.0
122208,21.274078,0.051747546,0.03640252351760864,2798.40260386467,250,488832,0.46875,0.12816206,0.0033830665,3819,51534.045360660006,500.0
122240,21.305613,0.10876343,0.42153143882751465,2798.9146831035614,220,488960,0.6269531,1.1672384,0.005508848,3820,51534.045360660006,500.0
122272,21.328394,0.09471058,0.10750961303710938,2799.494934797287,220,489088,0.515625,0.17983496,0.0009695439,3821,51534.045360660006,500.0
122304,21.349371,0.036105543,0.04694026708602905,2800.0750091075897,233,489216,0.46875,0.11368157,0.0024603659,3822,51534.045360660006,500.0
122336,21.365301,0.052992903,0.1699395775794983,2800.624694108963,230,489344,0.4296875,0.118908525,0.0017297252,3823,51534.045360660006,500.0
122368,21.378006,0.09197679,-0.021968841552734375,2801.1797194480896,263,489472,0.7128906,1.4079987,0.0042842044,3824,51534.045360660006,500.0
122400,21.404442,0.015719872,0.41594982147216797,2801.666493177414,260,489600,0.5859375,0.1867821,0.0015188388,3825,51534.045360660006,500.0
122432,21.406721,0.040396784,0.4749905467033386,2802.1584737300873,271,489728,0.3046875,0.038161006,0.000903804,3826,51534.045360660006,500.0
122464,21.416548,0.024985932,0.5511825382709503,2802.629805088043,259,489856,0.41796875,0.065427765,0.004452398,3827,51534.045360660006,500.0
122496,21.410358,0.034123942,0.6563226580619812,2803.1234953403473,254,489984,0.43359375,0.14664643,0.0019588196,3828,51534.045360660006,500.0
122528,21.404463,0.010364868,-0.22407710552215576,2803.6271862983704,32,490112,0.42773438,1.2706618,0.30523148,3829,51225.96006733,500.0
122560,21.425348,0.052862536,-0.08315694332122803,2807.5282411575317,257,490240,0.42382812,0.096852206,0.005559005,3830,51225.96006733,500.0
122592,21.427078,0.011634069,0.30312204360961914,2808.026107788086,253,490368,0.41796875,0.23313056,0.004559223,3831,51225.96006733,500.0
122624,21.439398,-0.015830945,0.06199997663497925,2808.5323605537415,243,490496,0.29296875,0.029829185,0.00084507535,3832,51225.96006733,500.0
122656,21.419676,0.007768942,0.2680204510688782,2809.0596947669983,247,490624,0.29101562,0.027214201,0.0020575593,3833,51225.96006733,500.0
122688,21.417309,0.00019639847,0.2778910994529724,2809.5772840976715,237,490752,0.390625,0.066556126,0.0012046492,3834,51225.96006733,500.0
122720,21.439901,0.026932012,-0.14396870136260986,2810.1159765720367,232,490880,0.36328125,0.04860413,0.0011838191,3835,51225.96006733,500.0
122752,21.434881,0.032534584,0.3633888363838196,2810.667023897171,229,491008,0.48632812,23.015919,0.007818614,3836,51225.96006733,500.0
122784,21.438555,-0.017917767,0.4858782887458801,2811.225685596466,226,491136,0.32617188,1.1588624,0.0020519923,3837,51225.96006733,500.0
122816,21.437876,0.00899427,0.34864485263824463,2811.792933702469,252,491264,0.46289062,0.47469786,0.0031403864,3838,51225.96006733,500.0
122848,21.427963,0.00926624,0.4907338619232178,2812.3011054992676,265,491392,0.6152344,1.4030597,0.0017289928,3839,51225.96006733,500.0
122880,21.462608,0.025140699,0.325939416885376,2812.7852022647858,289,491520,0.390625,0.30473268,0.0014186008,3840,51225.96006733,500.0
122912,21.507002,-0.0037675046,0.5363504886627197,2813.227944612503,259,491648,0.33007812,0.056880265,0.0008589728,3841,51225.96006733,500.0
122944,21.531898,0.04764575,-0.10492312908172607,2813.7226762771606,288,491776,0.5722656,0.11476427,0.0024841814,3842,51225.96006733,500.0
122976,21.500767,0.022116976,0.35803961753845215,2814.167694091797,238,491904,0.5390625,0.14382085,0.0013298258,3843,51225.96006733,500.0
123008,21.475958,0.006481846,-0.2777581214904785,2814.7043690681458,35,492032,0.46679688,0.26394877,0.6281606,3844,50935.000953450006,500.0
123040,21.451647,-0.01906659,-2.2453906536102295,2818.2801101207733,261,492160,0.37304688,6.9436746,0.015319131,3845,50935.000953450006,500.0
123072,21.387564,0.015046647,0.343442440032959,2818.771147251129,226,492288,0.421875,0.37950346,0.0013951635,3846,50935.000953450006,500.0
123104,21.336178,-0.008594899,0.27457404136657715,2819.3369188308716,231,492416,0.31640625,0.05099069,0.004062921,3847,50935.000953450006,500.0
123136,21.338129,0.043523185,0.04304659366607666,2819.8909120559692,246,492544,0.39453125,0.048954226,0.0018565506,3848,50935.000953450006,500.0
123168,21.384193,0.029523026,0.33416908979415894,2820.410851955414,248,492672,0.40820312,0.0962802,0.0018380996,3849,50935.000953450006,500.0
123200,21.45906,0.03250728,0.32738447189331055,2820.9260227680206,247,492800,0.50390625,0.099579595,0.0026189478,3850,50935.000953450006,500.0
123232,21.4636,-0.014978351,0.4646402597427368,2821.442821741104,230,492928,0.33203125,0.054277997,0.0016261314,3851,50935.000953450006,500.0
123264,21.413586,0.020590533,0.5087006986141205,2821.9982845783234,243,493056,0.29882812,0.035871245,0.0016291452,3852,50935.000953450006,500.0
123296,21.374857,0.013582364,0.5509558618068695,2822.525203704834,233,493184,0.43164062,0.08406769,0.001657366,3853,50935.000953450006,500.0
123328,21.370434,-0.016377404,0.5789955258369446,2823.0731229782104,277,493312,0.375,0.12306155,0.0016007448,3854,50935.000953450006,500.0
123360,21.338484,0.011410878,0.4338611364364624,2823.535141468048,247,493440,0.30859375,0.057488848,0.0012127882,3855,50935.000953450006,500.0
123392,21.315636,0.03826162,0.5832408964633942,2824.052104949951,267,493568,0.3671875,0.08025285,0.0011383492,3856,50935.000953450006,500.0
123424,21.328442,0.08631718,0.530237227678299,2824.5314049720764,252,493696,0.48828125,0.104646966,0.0012354663,3857,50935.000953450006,500.0
123456,21.30617,0.0539652,0.0662696361541748,2825.0400915145874,243,493824,0.4140625,5.980062,0.0030535832,3858,50935.000953450006,500.0
123488,21.296774,0.018960802,0.692233145236969,2825.5654497146606,249,493952,0.37890625,0.054765645,0.005265896,3859,50935.000953450006,500.0
123520,21.2507,0.018646825,-0.3868534564971924,2826.0802676677704,33,494080,0.41992188,0.25272462,0.53695613,3860,50693.536845149996,500.0
123552,21.2509,0.039342,0.40033459663391113,2829.959941148758,240,494208,0.45898438,1.8841509,0.006293105,3861,50693.536845149996,500.0
123584,21.273058,-0.011950074,0.672400027513504,2830.4936678409576,251,494336,0.37695312,0.065078065,0.0024770864,3862,50693.536845149996,500.0
123616,21.346348,0.10192293,0.6511460244655609,2831.003854036331,302,494464,0.6113281,0.19042721,0.0031213278,3863,50693.536845149996,500.0
123648,21.382446,0.06929053,0.506578266620636,2831.427665948868,238,494592,0.5605469,0.14954264,0.0024340856,3864,50693.536845149996,500.0
123680,21.416698,0.046469726,0.7116661965847015,2831.965451002121,265,494720,0.5761719,0.11042965,0.0015881519,3865,50693.536845149996,500.0
123712,21.424404,0.027067136,0.7914649397134781,2832.4482069015503,248,494848,0.24609375,0.027172962,0.0011995921,3866,50693.536845149996,500.0
123744,21.43269,0.04324653,0.6975921094417572,2832.9644496440887,227,494976,0.53125,0.18969975,0.0014237214,3867,50693.536845149996,500.0
123776,21.434431,0.04001872,0.7939677387475967,2833.528263092041,237,495104,0.41601562,0.06502025,0.0019556053,3868,50693.536845149996,500.0
123808,21.419247,-0.012171226,0.7685813456773758,2834.068330526352,228,495232,0.35546875,0.046088208,0.0009811654,3869,50693.536845149996,500.0
123840,21.415762,0.03103225,0.7489112615585327,2834.628531932831,257,495360,0.39453125,0.060216244,0.0021709588,3870,50693.536845149996,500.0
123872,21.432741,0.0013003717,0.6719615161418915,2835.1261677742004,232,495488,0.2734375,0.03643446,0.0015769169,3871,50693.536845149996,500.0
123904,21.469719,0.004596468,0.8274491876363754,2835.6787145137787,247,495616,0.27929688,0.039422464,0.0010838284,3872,50693.536845149996,500.0
123936,21.453884,0.038729772,0.8035969883203506,2836.1955800056458,243,495744,0.49023438,0.15575404,0.00089267513,3873,50693.536845149996,500.0
123968,21.415668,0.062079348,0.8002791702747345,2836.723058462143,267,495872,0.47460938,0.09249234,0.001252809,3874,50693.536845149996,500.0
124000,21.40472,0.004941894,-0.0049391984939575195,2837.2031190395355,34,496000,0.2265625,0.037775934,0.70400316,3875,50820.82484253,500.0
124032,21.380262,-0.014242943,0.06755334138870239,2840.9252026081085,292,496128,0.453125,25.732971,0.008023409,3876,50820.82484253,500.0
124064,21.36007,0.046896435,-0.00026917457580566406,2841.363688468933,257,496256,0.46289062,0.14273687,0.0052479496,3877,50820.82484253,500.0
124096,21.362051,0.085760996,-0.004740715026855469,2841.8611390590668,275,496384,0.484375,0.27551436,0.0016880664,3878,50820.82484253,500.0
124128,21.382833,0.03016925,0.09079104661941528,2842.3257768154144,260,496512,0.546875,0.30369258,0.0014113655,3879,50820.82484253,500.0
124160,21.424553,0.02820137,0.05664324760437012,2842.8184134960175,316,496640,0.5683594,0.44275236,0.0014294221,3880,50820.82484253,500.0
124192,21.439249,0.2527192,-0.02817094326019287,2843.2239282131195,252,496768,0.64453125,0.41957706,0.0011264354,3881,50820.82484253,500.0
124224,21.441277,0.048636,-0.1700373888015747,2843.7309579849243,250,496896,0.49023438,0.1684325,0.0011689522,3882,50820.82484253,500.0
124256,21.479649,-0.017937126,-0.4958890676498413,2844.2420444488525,231,497024,0.484375,0.9230101,0.001223956,3883,50820.82484253,500.0
124288,21.519253,0.028532555,-0.25424182415008545,2844.795413017273,235,497152,0.40625,0.108890474,0.0009842875,3884,50820.82484253,500.0
124320,21.562922,0.03930235,-0.6140649318695068,2845.339511871338,260,497280,0.38085938,0.87601364,0.0014626083,3885,50820.82484253,500.0
124352,21.596655,0.044516273,-0.3676645755767822,2845.8327791690826,226,497408,0.37109375,0.1325823,0.000885751,3886,50820.82484253,500.0
124384,21.612072,0.049628068,-0.08983469009399414,2846.398251056671,248,497536,0.6816406,0.7132814,0.0005115002,3887,50820.82484253,500.0
124416,21.652067,0.014651783,-0.04129946231842041,2846.9150178432465,227,497664,0.5390625,0.12476696,0.0009468931,3888,50820.82484253,500.0
124448,21.691738,0.028342094,-0.04800426959991455,2847.4781453609467,233,497792,0.35351562,0.08052862,0.0008006259,3889,50820.82484253,500.0
124480,21.687878,0.012609647,-0.0792304277420044,2848.0263760089874,264,497920,0.40625,0.10393509,0.0010812348,3890,50820.82484253,500.0
124512,21.693064,-0.0018413248,-0.5336312055587769,2848.5110244750977,35,498048,0.43945312,0.9534968,0.6480619,3891,50842.311730659996,500.0
