fps,total_timesteps,policy_entropy,nupdates,explained_variance,value_loss,ep_len_mean,ep_reward_mean
291,644000,7.818492889404297,18400,-0.6660643815994263,13490.8798828125,1000.0,798.2257005000001
291,647500,7.805942058563232,18500,0.3788955807685852,18.72983169555664,1000.0,798.2257005000001
291,651000,7.797057151794434,18600,0.10376977920532227,34756.39453125,1000.0,889.48411627
291,654500,7.797162055969238,18700,0.7479567527770996,24.92456817626953,1000.0,889.48411627
291,658000,7.7845458984375,18800,-2.5369648933410645,126995.5,1000.0,986.2282362599998
292,661500,7.780159950256348,18900,0.7681007385253906,22.030729293823242,1000.0,986.2282362599998
291,665000,7.786468505859375,19000,0.043733179569244385,208967.671875,1000.0,1150.63999701
292,668500,7.782386779785156,19100,-6.124952793121338,92.32801818847656,1000.0,1150.63999701
291,672000,7.792468070983887,19200,-431.6199035644531,754.4158325195312,1000.0,1241.01019141
291,675500,7.802961826324463,19300,-1.1870524883270264,0.9191945791244507,1000.0,1241.01019141
291,679000,7.809288501739502,19400,-1.3388853073120117,13612.671875,1000.0,1271.03135898
291,682500,7.823192596435547,19500,0.6903315186500549,3.755146026611328,1000.0,1271.03135898
291,686000,7.815798282623291,19600,-0.0020200014114379883,38484.421875,1000.0,1711.21167854
291,689500,7.820566177368164,19700,0.014426946640014648,267.56280517578125,1000.0,1711.21167854
291,693000,7.833833694458008,19800,0.01811349391937256,207285.640625,1000.0,2279.24886317
291,696500,7.8074541091918945,19900,0.02472233772277832,278.6051330566406,1000.0,2279.24886317
291,700000,7.808220386505127,20000,-0.08466076850891113,224771.421875,1000.0,2755.9780536900003
291,703500,7.806572437286377,20100,0.09853124618530273,66.67254638671875,1000.0,2755.9780536900003
291,707000,7.781211853027344,20200,-3.573840618133545,64143.0859375,1000.0,2876.01913884
291,710500,7.780174255371094,20300,-2.5199778079986572,53.2735710144043,1000.0,2876.01913884
291,714000,7.776092529296875,20400,0.4424288272857666,6726.78857421875,1000.0,3009.05822119
291,717500,7.797109603881836,20500,0.0793764591217041,15.427241325378418,1000.0,3009.05822119
291,721000,7.785252094268799,20600,-0.006739377975463867,149046.8125,1000.0,3120.98904314
292,724500,7.809795379638672,20700,0.008092880249023438,23.055126190185547,1000.0,3120.98904314
291,728000,7.7921037673950195,20800,0.048233866691589355,103329.3203125,1000.0,3389.9167222
292,731500,7.782581329345703,20900,0.6090129613876343,25.37545394897461,1000.0,3389.9167222
291,735000,7.813565731048584,21000,-4.22993278503418,69815.984375,1000.0,3535.5426968700003
292,738500,7.832870960235596,21100,0.5772003829479218,0.3918640613555908,1000.0,3535.5426968700003
291,742000,7.879790306091309,21200,-0.006947159767150879,396.96533203125,1000.0,3474.76432034
291,745500,7.893518924713135,21300,0.4043186902999878,1.2539267539978027,1000.0,3474.76432034
291,749000,7.916597366333008,21400,-1.1346428394317627,26974.02734375,1000.0,3362.58954133
291,752500,7.9171037673950195,21500,0.6910243928432465,0.8507178425788879,1000.0,3362.58954133
290,756000,7.92755651473999,21600,-40.47280502319336,1813.759765625,1000.0,3246.9831018100003
290,759500,7.946584701538086,21700,0.9163833782076836,25.869436264038086,1000.0,3246.9831018100003
290,763000,7.9442620277404785,21800,-2.4831314086914062,70217.1875,1000.0,3118.45315965
290,766500,7.94336462020874,21900,0.9774021599441767,0.31429409980773926,1000.0,3118.45315965
289,770000,7.9680914878845215,22000,0.15674448013305664,19938.53515625,1000.0,2918.2842446299996
289,773500,7.996573448181152,22100,0.15114080905914307,0.11547208577394485,1000.0,2918.2842446299996
289,777000,8.01055908203125,22200,0.05111962556838989,33928.99609375,1000.0,2973.6635319899997
289,780500,8.037736892700195,22300,-0.14947593212127686,2.731297254562378,1000.0,2973.6635319899997
288,784000,8.035615921020508,22400,-0.8760806322097778,37007.515625,1000.0,2852.23154388
288,787500,8.047674179077148,22500,-0.3015880584716797,2.283231735229492,1000.0,2852.23154388
288,791000,8.051580429077148,22600,-0.05460631847381592,116719.84375,1000.0,2387.9833777599997
288,794500,8.052690505981445,22700,-0.19736790657043457,76.4418716430664,1000.0,2387.9833777599997
287,798000,8.049732208251953,22800,-33.1594352722168,43600.45703125,1000.0,2073.30767082
288,801500,8.064460754394531,22900,0.2158462405204773,19.484926223754883,1000.0,2073.30767082
287,805000,8.071666717529297,23000,-8.384538650512695,14459.3291015625,1000.0,1961.7912668999998
287,808500,8.085006713867188,23100,0.17791402339935303,10.868661880493164,1000.0,1961.7912668999998
287,812000,8.084802627563477,23200,-0.4209561347961426,31163.177734375,1000.0,1898.77822771
287,815500,8.08015251159668,23300,0.004324197769165039,149.14883422851562,1000.0,1898.77822771
286,819000,8.011351585388184,23400,-23.25649642944336,186646.421875,1000.0,2196.34265112
286,822500,8.003717422485352,23500,-1.475606918334961,13.902762413024902,1000.0,2196.34265112
286,826000,7.986300945281982,23600,-0.612345814704895,53961.09765625,1000.0,2002.6046100500002
286,829500,7.914011001586914,23700,0.018996596336364746,80.36205291748047,1000.0,2002.6046100500002
286,833000,7.952360153198242,23800,-0.00010669231414794922,221071.28125,1000.0,2274.23728297
286,836500,7.937227249145508,23900,0.5414776504039764,365.81561279296875,1000.0,2274.23728297
285,840000,7.948854923248291,24000,-1.0797739028930664,16353.728515625,1000.0,2335.72214869
286,843500,7.940601348876953,24100,0.6069358587265015,116.80062866210938,1000.0,2335.72214869
285,847000,7.9349493980407715,24200,-1.8193771839141846,48490.62109375,1000.0,2663.81447962
285,850500,7.9332098960876465,24300,0.969074223190546,40.08150863647461,1000.0,2663.81447962
285,854000,7.917801380157471,24400,-41.61262893676758,3477.231689453125,1000.0,2709.89918327
285,857500,7.909294605255127,24500,0.5633450150489807,18.49400520324707,1000.0,2709.89918327
285,861000,7.932862281799316,24600,0.059101998805999756,245335.40625,1000.0,2842.0392620599996
285,864500,7.891295433044434,24700,0.011990666389465332,171.06333923339844,1000.0,2842.0392620599996
284,868000,7.880204677581787,24800,0.002954423427581787,250492.9375,1000.0,3298.0339629200002
285,871500,7.874300003051758,24900,-0.0005553960800170898,180.0435333251953,1000.0,3298.0339629200002
284,875000,7.880074501037598,25000,-160.0207977294922,236624.59375,1000.0,3629.9968899200003
284,878500,7.881685733795166,25100,0.7447777390480042,163.1885986328125,1000.0,3629.9968899200003
284,882000,7.867891311645508,25200,0.0018423795700073242,254343.3125,1000.0,3783.3816346400004
284,885500,7.844002723693848,25300,0.004395246505737305,57.621524810791016,1000.0,3783.3816346400004
284,889000,7.820076942443848,25400,0.0005101561546325684,269111.4375,1000.0,4270.21268287
284,892500,7.821213245391846,25500,0.0004407167434692383,527.23974609375,1000.0,4270.21268287
284,896000,7.781419277191162,25600,-0.0001437664031982422,265511.375,1000.0,4781.38845231
