value_loss,nupdates,policy_entropy,fps,total_timesteps,policy_loss,explained_variance,ep_reward_mean,ep_len_mean
3.4575018882751465,10700,11.851269721984863,212,866619,-0.3652240037918091,-0.03637504577636719,111514.41448978001,1000.0
3.6327521800994873,10800,11.853612899780273,212,874719,-0.12676848471164703,0.08084112405776978,110666.44331918,1000.0
3.6811981201171875,10900,11.901680946350098,212,882819,0.0998377725481987,-0.0017480850219726562,110375.40066982,1000.0
3.8924617767333984,11000,11.928581237792969,212,890919,0.026459038257598877,0.0018791556358337402,110576.25872366998,1000.0
4.3595871925354,11100,11.955686569213867,213,899019,-0.40942564606666565,-0.008380293846130371,110563.92469085999,1000.0
4.42648458480835,11200,11.998573303222656,213,907119,-0.1354113221168518,-0.01452016830444336,110783.90694874,1000.0
4.547114849090576,11300,12.081079483032227,213,915219,0.031561478972435,-0.006271958351135254,110654.03718036998,1000.0
4.815182685852051,11400,12.113847732543945,213,923319,-0.19966140389442444,-0.10109508037567139,110609.23035888001,1000.0
4.321772575378418,11500,12.131454467773438,213,931419,-0.21378803253173828,0.045310914516448975,109166.91712174,1000.0
2.6571812629699707,11600,12.145241737365723,213,939519,-0.14701217412948608,-0.07461929321289062,105333.07845767002,1000.0
2.3849713802337646,11700,12.165938377380371,213,947619,-0.009095489978790283,-0.016516804695129395,102851.73566351,1000.0
2.3729183673858643,11800,12.195029258728027,214,955719,-0.2406129539012909,0.15304559469223022,101199.4542657,1000.0
2.364457607269287,11900,12.196179389953613,214,963819,-0.09866257756948471,-0.137376070022583,102022.01644308,1000.0
2.4407482147216797,12000,12.224104881286621,214,971919,-0.15401890873908997,0.019280731678009033,101792.92838428,1000.0
2.970029354095459,12100,12.252089500427246,214,980019,0.09710991382598877,-0.1122356653213501,102148.72421213999,1000.0
2.7672441005706787,12200,12.278335571289062,214,988119,0.20950448513031006,0.08728784322738647,102686.97226652,1000.0
2.833117723464966,12300,12.292191505432129,215,996219,0.052682578563690186,-0.08996355533599854,102702.98680012998,1000.0
2.874420642852783,12400,12.296030044555664,215,1004319,-0.2692987620830536,-0.04303431510925293,102682.79491987998,1000.0
2.8124032020568848,12500,12.298333168029785,215,1012419,-0.10881487280130386,-0.16729509830474854,103215.02111956003,1000.0
