time_elapsed,total_timesteps,explained_variance,policy_loss,fps,clipfrac,serial_timesteps,approxkl,value_loss,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
595.877320766449,152320,0.06469810009002686,-0.0042493856,288,0.019531252,21760,0.0028336593,0.014286758,9.834563,170,14936.746666370002,1000.0
598.9864871501923,153216,0.04392409324645996,-0.007790899,284,0.050223213,21888,0.004330469,0.009367913,9.834766,171,14936.746666370002,1000.0
602.1399877071381,154112,-0.015419483184814453,-0.0059017926,120,0.07840402,22016,0.0056391656,0.32082257,9.832028,172,16662.94402863,1000.0
609.5724408626556,155008,0.012784838676452637,-0.0037575504,298,0.05998884,22144,0.0052433885,0.022360891,9.828746,173,16662.94402863,1000.0
612.5737869739532,155904,-0.005280017852783203,-0.005426909,285,0.091517866,22272,0.006748117,0.015561563,9.827047,174,16662.94402863,1000.0
615.7115750312805,156800,0.010886192321777344,-0.009021487,301,0.16741073,22400,0.011834699,0.020582391,9.824139,175,16662.94402863,1000.0
618.6885480880737,157696,0.007958173751831055,-0.0078027956,334,0.07840402,22528,0.0061503644,0.016476616,9.82305,176,16662.94402863,1000.0
621.3700258731842,158592,0.01701432466506958,-0.005355878,326,0.07198661,22656,0.0056204256,0.016324997,9.822308,177,16662.94402863,1000.0
624.1137461662292,159488,0.023353517055511475,-0.0032497917,345,0.039899558,22784,0.0035531216,0.023167402,9.823753,178,16662.94402863,1000.0
626.709691286087,160384,0.045262694358825684,-0.0037134497,318,0.051897325,22912,0.0044879653,0.011834755,9.824631,179,16662.94402863,1000.0
629.5261261463165,161280,-0.018774747848510742,-0.004420292,112,0.022600446,23040,0.0027173008,0.35025355,9.825043,180,18466.55532821,1000.0
637.4608159065247,162176,-0.038686156272888184,-0.0044246097,301,0.061383933,23168,0.0049536214,0.013053626,9.82424,181,18466.55532821,1000.0
640.4349226951599,163072,0.027931511402130127,-0.008091361,319,0.0750558,23296,0.0055227615,0.013678859,9.824319,182,18466.55532821,1000.0
643.2440044879913,163968,0.027020692825317383,-0.005196809,335,0.0625,23424,0.0053674974,0.02114037,9.8224745,183,18466.55532821,1000.0
645.916921377182,164864,0.016012728214263916,-0.004685199,285,0.03125,23552,0.003052684,0.012801531,9.822864,184,18466.55532821,1000.0
649.0524537563324,165760,0.013890981674194336,-0.008686891,352,0.08844866,23680,0.00640027,0.009065747,9.821533,185,18466.55532821,1000.0
651.5984365940094,166656,0.08638584613800049,-0.0031479115,347,0.045200896,23808,0.0044171344,0.01698074,9.821136,186,18466.55532821,1000.0
654.1771101951599,167552,0.05891406536102295,-0.0060379384,308,0.05217634,23936,0.004703537,0.010406319,9.816354,187,18466.55532821,1000.0
657.0856070518494,168448,-0.025432944297790527,0.00026840734,107,0.016183037,24064,0.0025277724,0.29386666,9.812587,188,20273.296750679998,1000.0
665.4267249107361,169344,0.027946412563323975,-0.01385251,307,0.12332589,24192,0.008781416,0.019186838,9.811346,189,20273.296750679998,1000.0
668.3414697647095,170240,0.022684991359710693,-0.003715237,318,0.02985491,24320,0.0032889752,0.015785327,9.8065195,190,20273.296750679998,1000.0
671.1551780700684,171136,0.08602792024612427,-0.0024783078,295,0.021484375,24448,0.0027525262,0.017505469,9.801586,191,20273.296750679998,1000.0
674.1866285800934,172032,0.022927045822143555,-0.0030322073,310,0.05552455,24576,0.0042417906,0.01487683,9.800352,192,20273.296750679998,1000.0
677.0750074386597,172928,0.11871910095214844,-0.0047632563,313,0.04129464,24704,0.0041877525,0.0106322495,9.798366,193,20273.296750679998,1000.0
679.9357302188873,173824,0.04215353727340698,-0.0063970294,319,0.07840402,24832,0.006165192,0.01873361,9.795866,194,20273.296750679998,1000.0
682.7410500049591,174720,0.06592744588851929,-0.005226357,321,0.056640625,24960,0.004770224,0.0153387785,9.789753,195,20273.296750679998,1000.0
685.5257275104523,175616,-0.011114835739135742,-0.0030627619,114,0.011160715,25088,0.0019544445,0.29520437,9.788571,196,22097.036154569996,1000.0
693.333324432373,176512,0.025118768215179443,-0.0043151076,286,0.07198661,25216,0.005729172,0.012513074,9.792413,197,22097.036154569996,1000.0
696.457624912262,177408,0.025580763816833496,-0.0035525982,311,0.06752232,25344,0.005102084,0.01502131,9.795205,198,22097.036154569996,1000.0
699.3356974124908,178304,-0.011203169822692871,-0.0028132321,351,0.022600448,25472,0.0026888615,0.0084282905,9.794876,199,22097.036154569996,1000.0
701.8873403072357,179200,0.02094709873199463,-0.0029339371,280,0.030412946,25600,0.0033656263,0.010902435,9.793843,200,22097.036154569996,1000.0
705.0810749530792,180096,-0.008497357368469238,-0.0031315247,349,0.04938616,25728,0.0040799687,0.011830685,9.790308,201,22097.036154569996,1000.0
707.6437847614288,180992,0.022977888584136963,-0.002708495,286,0.051339287,25856,0.00424066,0.014309756,9.786838,202,22097.036154569996,1000.0
710.7680003643036,181888,-0.002958536148071289,-0.0053917803,322,0.051060263,25984,0.0048953528,0.008031689,9.781944,203,22097.036154569996,1000.0
713.5485391616821,182784,-0.009855508804321289,-0.0029561468,109,0.026785713,26112,0.003202523,0.26538208,9.781213,204,23824.54923313,1000.0
721.7432928085327,183680,0.0017852187156677246,-0.0061735134,304,0.099330366,26240,0.00792187,0.012377842,9.781272,205,23824.54923313,1000.0
724.6829674243927,184576,0.04492586851119995,-0.004394934,340,0.054408483,26368,0.004767762,0.01263005,9.781544,206,23824.54923313,1000.0
